"","iter","types","value","split","site"
"318",19,"Non-euc Suppressed",0.6960205078125,"test","Clare"
"319",20,"Eucalyptus Co/dominant",0.566571044921875,"test","Clare"
"320",20,"Non-euc Suppressed",0.610955810546875,"test","Clare"
"321",1,"Eucalyptus Co/dominant",0.55380027881567,"train","Sutton"
"322",1,"Eucalyptus Intermediate",0.637186686197917,"train","Sutton"
"323",1,"Eucalyptus Suppressed",0.641939215703842,"train","Sutton"
"324",1,"Non-euc Suppressed",0.783458036534927,"train","Sutton"
"325",2,"Eucalyptus Co/dominant",0.591668612715127,"train","Sutton"
"326",2,"Eucalyptus Intermediate",0.635443793402778,"train","Sutton"
"327",2,"Eucalyptus Suppressed",0.639444613675459,"train","Sutton"
"328",2,"Non-euc Suppressed",0.803247788373162,"train","Sutton"
"329",3,"Eucalyptus Co/dominant",0.576455821161685,"train","Sutton"
"330",3,"Eucalyptus Intermediate",0.635023328993056,"train","Sutton"
"331",3,"Eucalyptus Suppressed",0.657906908507741,"train","Sutton"
"332",3,"Non-euc Suppressed",0.789683622472427,"train","Sutton"
"333",4,"Eucalyptus Co/dominant",0.572947626528533,"train","Sutton"
"334",4,"Eucalyptus Intermediate",0.584523518880208,"train","Sutton"
"335",4,"Eucalyptus Suppressed",0.646024651483658,"train","Sutton"
"336",4,"Non-euc Suppressed",0.764303768382353,"train","Sutton"
"337",5,"Eucalyptus Co/dominant",0.581225409024004,"train","Sutton"
"338",5,"Eucalyptus Intermediate",0.589792887369792,"train","Sutton"
"339",5,"Eucalyptus Suppressed",0.642652599089736,"train","Sutton"
"340",5,"Non-euc Suppressed",0.728544347426471,"train","Sutton"
"341",6,"Eucalyptus Co/dominant",0.575203273607337,"train","Sutton"
"342",6,"Eucalyptus Intermediate",0.677452935112847,"train","Sutton"
"343",6,"Eucalyptus Suppressed",0.62120126146789,"train","Sutton"
"344",6,"Non-euc Suppressed",0.807064280790441,"train","Sutton"
"345",7,"Eucalyptus Co/dominant",0.585827813632246,"train","Sutton"
"346",7,"Eucalyptus Intermediate",0.592970106336806,"train","Sutton"
"347",7,"Eucalyptus Suppressed",0.644517811066514,"train","Sutton"
"348",7,"Non-euc Suppressed",0.814262838924632,"train","Sutton"
"349",8,"Eucalyptus Co/dominant",0.595459868942482,"train","Sutton"
