"","from","to","alpha","lo","hi","lo_numerical","hi_numerical","se","Potential","site","range_ci","size_from","size_to","class_from","class_to","int","size_int","which"
"128","Canopy large","Canopy large",-0.306116889559454,-0.557733399161666,-0.0545003799572412,-0.316724462489852,-0.295509316629055,0.12837812918346,"Potential 1","ZigZag",0.503233019204425," large"," large","Canopy","Canopy","Canopy large_Canopy large"," large large","within"
"213","Canopy small","Canopy large",0.0449867250435056,-0.0658362698706707,0.155809719957682,0.0415423921236172,0.0484310579633939,0.0565433833419053,"Potential 1","ZigZag",0.221645989828353," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"313","Subcanopy large","Canopy large",0.0170558777470721,-0.1212111099816,0.155322865475744,0.0124446467501724,0.0216671087439718,0.0705456777876043,"Potential 1","ZigZag",0.276533975457343," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large"," large large","between"
"48","Subcanopy small","Canopy large",-0.0385759141974004,-0.100441957649993,0.0232901292551917,-0.0416058542475234,-0.0355459741472774,0.0315648878961979,"Potential 1","ZigZag",0.123732086905184," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"613","Canopy small","Canopy small",0.190538739513477,0.0466546043947539,0.334422874632199,0.182830867693703,0.19824661133325,0.0734116219755376,"Potential 1","ZigZag",0.287768270237446," small"," small","Canopy","Canopy","Canopy small_Canopy small"," small small","within"
"78","Subcanopy large","Canopy small",0.0285920220858771,-0.057343217667858,0.114527261839612,0.0251574073982075,0.0320266367735467,0.0438453157464021,"Potential 1","ZigZag",0.17187047950747," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"88","Subcanopy small","Canopy small",0.0164276161852278,-0.0294840452231898,0.0623392775936454,0.0135752863106958,0.0192799460597598,0.023424747480343,"Potential 1","ZigZag",0.0918233228168352," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small"," small small","between"
"1112","Subcanopy large","Subcanopy large",-0.0196904743837093,-0.214972868849684,0.175591920082266,-0.0297615304292174,-0.00961941833820109,0.0996357055570091,"Potential 1","ZigZag",0.39056478893195," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large"," large large","within"
"129","Subcanopy small","Subcanopy large",-0.049018565590137,-0.106207772635563,0.00817064145528903,-0.0525342098650598,-0.0455029213152141,0.0291787030254266,"Potential 1","ZigZag",0.114378414090852," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"168","Subcanopy small","Subcanopy small",0.153858178848207,0.0144893644134953,0.293226993282919,0.125664439978604,0.182051917717811,0.0711078446002251,"Potential 1","ZigZag",0.278737628869424," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small"," small small","within"
"130","Canopy large","Canopy large",0.0167328037685544,-0.136060312594928,0.169525920132036,0.0101942191183638,0.0232713884187451,0.0779571040941031,"Potential 1","NorthStyx",0.305586232726964," large"," large","Canopy","Canopy","Canopy large_Canopy large"," large large","within"
"214","Canopy small","Canopy large",0.024612958244315,-0.0322788123778151,0.081504728866445,0.0228303858856758,0.0263955306029541,0.0290269469596814,"Potential 1","NorthStyx",0.11378354124426," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"314","Subcanopy large","Canopy large",0.0773562361364416,-0.0694517865855248,0.224164258858408,0.0741832371818552,0.080529235091028,0.0749034287772476,"Potential 1","NorthStyx",0.293616045443933," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large"," large large","between"
"49","Subcanopy small","Canopy large",-0.129069369536721,-0.22022945058959,-0.037909288483851,-0.13225077501895,-0.125887964054491,0.0465111000875163,"Potential 1","NorthStyx",0.182320162105739," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"614","Canopy small","Canopy small",0.403816374187967,0.302368923639198,0.505263824736736,0.394660511738862,0.412972236637072,0.0517598544406803,"Potential 1","NorthStyx",0.202894901097538," small"," small","Canopy","Canopy","Canopy small_Canopy small"," small small","within"
"79","Subcanopy large","Canopy small",-0.122539728264948,-0.233893133724864,-0.0111863228050329,-0.12597059408279,-0.119108862447107,0.0568140059400361,"Potential 1","NorthStyx",0.222706810919831," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"89","Subcanopy small","Canopy small",0.124518738781388,0.0442047231826284,0.204832754380148,0.120033659360107,0.129003818202669,0.0409772915381439,"Potential 1","NorthStyx",0.16062803119752," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small"," small small","between"
"1113","Subcanopy large","Subcanopy large",-0.0958876183820326,-0.496685084179756,0.30490984741569,-0.103850858305927,-0.0879243784581386,0.204492260551297,"Potential 1","NorthStyx",0.801594931595446," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large"," large large","within"
"1210","Subcanopy small","Subcanopy large",0.24930141655598,0.0459634121335816,0.452639420978378,0.242920153738028,0.255682679373932,0.103745786160512,"Potential 1","NorthStyx",0.406676008844796," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"169","Subcanopy small","Subcanopy small",0.279269928837462,0.0884851312695073,0.470054726405416,0.268206536869365,0.290333320805558,0.0973409710958163,"Potential 1","NorthStyx",0.381569595135909," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small"," small small","within"
"131","Canopy large","Canopy large",-0.159398645828739,-0.395898841749714,0.0771015500922354,-0.170349122764799,-0.148448168892679,0.120665582524198,"Potential 1","Newline",0.473000391841949," large"," large","Canopy","Canopy","Canopy large_Canopy large"," large large","within"
"215","Canopy small","Canopy large",-0.0399474039750617,-0.107662362384388,0.0277675544342642,-0.0424951638596828,-0.0373996440904405,0.0345490830155313,"Potential 1","Newline",0.135429916818652," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
