"","from","to","alpha","mean_effect","quan_0","quan_25","quan_50","quan_75","quan_100","site","class_int","species_from","species_to","which_species","int","group","se","sig","lo","hi","range_ci"
"11","Eucalyptus guilfoylei small","Eucalyptus guilfoylei large",0.132141153595825,2.40253947702506,1.05164855402086,1.78072381193,2.24768290714862,2.94791460533884,4.96147725552018,"Frankland","large_small","Eucalyptus guilfoylei","Eucalyptus guilfoylei","within","Eucalyptus guilfoylei small_Eucalyptus guilfoylei large","within_species_large_small",0.10790300112222,NA,-0.0842424742011874,0.338729517845486,0.422971992046673
"12","Eucalyptus guilfoylei small","Eucalyptus guilfoylei small",0.2361603338553,2.18708479438659,0.881793756357176,1.46434443975083,1.83240705722206,2.71818180813054,9.159482458407,"Frankland","small_small","Eucalyptus guilfoylei","Eucalyptus guilfoylei","within","Eucalyptus guilfoylei small_Eucalyptus guilfoylei small","within_species_small_small",0.0960019614038845,1,0.0559964386476664,0.432317212241302,0.376320773593636
"13","Eucalyptus diversicolor large","Allocasuarina decussata small",0.236185315076866,2.72603404506177,1.05999879693126,1.87983574130769,2.53827135253316,3.42992050505638,7.96956156770383,"Frankland","large_small","Eucalyptus diversicolor","Allocasuarina decussata","between","Eucalyptus diversicolor large_Allocasuarina decussata small","between_species_large_small",0.273417440335172,NA,-0.302715045475833,0.769061626128298,1.07177667160413
"14","Eucalyptus guilfoylei small","Allocasuarina decussata small",0.312916028315277,17.1235162759202,1.20639730974643,6.17557946554718,12.0284887258254,23.0625916746763,105.174827785642,"Frankland","small_small","Eucalyptus guilfoylei","Allocasuarina decussata","between","Eucalyptus guilfoylei small_Allocasuarina decussata small","between_species_small_small",0.1598470233454,NA,-0.00635211747099751,0.620236700114837,0.626588817585834
"15","Eucalyptus diversicolor small","Eucalyptus diversicolor small",0.409647305729852,7.81707289173511,1.11226039013822,1.67262566479131,3.3712228607439,10.6354762097596,66.1550569427384,"Frankland","small_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor small_Eucalyptus diversicolor small","within_species_small_small",0.0897812302494977,1,0.229019226025152,0.580955181578579,0.351935955553427
"16","Eucalyptus diversicolor large","Eucalyptus diversicolor large",-0.398008979882339,0.208799442077343,0.0568077947290572,0.144409415653917,0.180507817683953,0.24823055014135,0.72372965895297,"Collins","large_large","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor large_Eucalyptus diversicolor large","within_species_large_large",0.213853937737893,NA,-0.810779647697897,0.0275123841387861,0.838292031836683
"17","Eucalyptus diversicolor large","Eucalyptus diversicolor small",-0.0413269518916522,0.837954032658385,0.710381682970735,0.808652569359269,0.839097033179352,0.871643158272864,0.95562727808297,"Collins","large_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor large_Eucalyptus diversicolor small","within_species_large_small",NA,NA,NA,NA,NA
"18","Eucalyptus diversicolor small","Eucalyptus diversicolor small",0.332072714513984,5.59273715403555,1.12012144829467,2.3916332266327,4.07085181924479,7.91232436872778,34.0984871699798,"Collins","small_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor small_Eucalyptus diversicolor small","within_species_small_small",0.0735058272583785,1,0.185598328065147,0.473735876225636,0.288137548160489
"19","Allocasuarina decussata large","Allocasuarina decussata large",0.00380271292745807,0.971577686377048,0.952419403636455,0.96141624943342,0.971542937933277,0.981516020161112,0.996827896750605,"Clare","large_large","Allocasuarina decussata","Allocasuarina decussata","within","Allocasuarina decussata large_Allocasuarina decussata large","within_species_large_large",0.231218545855233,NA,-0.450795319365647,0.455564725502312,0.906360044867959
"20","Allocasuarina decussata small","Allocasuarina decussata large",0.0430755086427045,1.27084777751494,1.06890929612099,1.17811602496944,1.23753532583283,1.34183332577542,1.78296056208565,"Clare","large_small","Allocasuarina decussata","Allocasuarina decussata","within","Allocasuarina decussata small_Allocasuarina decussata large","within_species_large_small",0.107407434708118,NA,-0.165281169660277,0.255748237739222,0.421029407399499
"21","Allocasuarina decussata small","Allocasuarina decussata small",0.210973176478871,2.43185640838749,1.30289029255024,1.84024735057896,2.19328446078737,2.72636322593417,8.17497257935441,"Clare","small_small","Allocasuarina decussata","Allocasuarina decussata","within","Allocasuarina decussata small_Allocasuarina decussata small","within_species_small_small",0.0719011203444135,1,0.0743476432984941,0.356194855944755,0.281847212646261
"22","Acacia melanoxylon small","Eucalyptus diversicolor small",-0.114760931033025,0.852136015653419,0.225103992951898,0.825231422149073,0.912872103869269,0.949126580231885,0.98216898005778,"Sutton","small_small","Acacia melanoxylon","Eucalyptus diversicolor","between","Acacia melanoxylon small_Eucalyptus diversicolor small","between_species_small_small",NA,NA,NA,NA,NA
"23","Corymbia calophylla small","Eucalyptus diversicolor small",-0.0757617876496136,0.797485727587655,0.222256371126011,0.703755053842677,0.898435915777178,0.953735087407135,0.996796436094119,"Sutton","small_small","Corymbia calophylla","Eucalyptus diversicolor","between","Corymbia calophylla small_Eucalyptus diversicolor small","between_species_small_small",NA,NA,NA,NA,NA
"24","Eucalyptus diversicolor large","Eucalyptus diversicolor small",-0.0607190055211925,0.749626134174338,0.55910670917171,0.703492876343466,0.748807272772747,0.801827666061871,0.967008255151431,"Sutton","large_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor large_Eucalyptus diversicolor small","within_species_large_small",NA,NA,NA,NA,NA
"25","Acacia melanoxylon small","Eucalyptus diversicolor large",-0.0564463139029906,0.913298634704691,0.472140991197802,0.893245441850353,0.953457927750617,0.975766256651639,0.991189541346599,"Sutton","large_small","Acacia melanoxylon","Eucalyptus diversicolor","between","Acacia melanoxylon small_Eucalyptus diversicolor large","between_species_large_small",NA,NA,NA,NA,NA
"26","Eucalyptus diversicolor large","Eucalyptus diversicolor large",-0.050304101607365,1.14000079332248,0.869874368843206,1.06992132681527,1.13729528870533,1.20752807408052,1.40358320789652,"Sutton","large_large","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor large_Eucalyptus diversicolor large","within_species_large_large",0.111748611656709,NA,-0.273101626325993,0.164944882013013,0.438046508339006
"27","Corymbia calophylla small","Eucalyptus diversicolor large",-0.00947444697529575,0.967816779663511,0.838261759998848,0.959213108566292,0.986582324653695,0.994045244231723,0.999598813332228,"Sutton","large_small","Corymbia calophylla","Eucalyptus diversicolor","between","Corymbia calophylla small_Eucalyptus diversicolor large","between_species_large_small",NA,NA,NA,NA,NA
"28","Eucalyptus diversicolor small","Eucalyptus diversicolor small",-0.00290552294289511,1.84543083249265,1.08643927803914,1.49572610692693,1.75458262814983,2.13547058959338,3.06072689817505,"Sutton","small_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor small_Eucalyptus diversicolor small","within_species_small_small",0.105921310668572,NA,-0.209858802616272,0.205345105595088,0.41520390821136
"29","Corymbia calophylla small","Acacia melanoxylon small",0.00223037795366417,1.01442276059755,1.00011797473079,1.00229708546149,1.00679769297292,1.01927401011176,1.06552996835922,"Sutton","small_small","Corymbia calophylla","Acacia melanoxylon","between","Corymbia calophylla small_Acacia melanoxylon small","between_species_small_small",0.0522808344928509,NA,-0.0976774837361481,0.107259621639226,0.204937105375374
"30","Acacia melanoxylon small","Acacia melanoxylon small",0.443188910607368,5.64657549446952,1.25169729912039,1.62479722598772,1.99982842283044,3.60521112057761,173.217328555272,"Sutton","small_small","Acacia melanoxylon","Acacia melanoxylon","within","Acacia melanoxylon small_Acacia melanoxylon small","within_species_small_small",0.130603186745744,1,0.197820295876571,0.709775380452206,0.511955084575634
"31","Corymbia calophylla small","Corymbia calophylla small",0.483143092008051,15.4735948074945,1.07643774269499,1.79380261380542,2.73742508199111,10.1555209908018,216.107560817511,"Sutton","small_small","Corymbia calophylla","Corymbia calophylla","within","Corymbia calophylla small_Corymbia calophylla small","within_species_small_small",0.0705888061635489,1,0.349378651334844,0.626081686919314,0.27670303558447
"32","Eucalyptus jacksonii large","Eucalyptus jacksonii large",-0.50585433348153,0.134550808188764,1.82153178589138e-05,0.0030017944954392,0.0321196723614574,0.19247449234299,0.900133961565547,"Giants","large_large","Eucalyptus jacksonii","Eucalyptus jacksonii","within","Eucalyptus jacksonii large_Eucalyptus jacksonii large","within_species_large_large",0.245351470944924,1,-0.983074486100563,-0.0213143928886108,0.961760093211953
"33","Allocasuarina decussata large","Eucalyptus jacksonii large",-0.271894138199814,0.436746430319485,0.0732801061469846,0.18916031202498,0.379246440947106,0.6932105114369,0.942959339103652,"Giants","large_large","Allocasuarina decussata","Eucalyptus jacksonii","between","Allocasuarina decussata large_Eucalyptus jacksonii large","between_species_large_large",NA,NA,NA,NA,NA
"34","Allocasuarina decussata large","Allocasuarina decussata large",-0.143419899386828,1.11085765121782,0.514038956056504,0.856536292347724,1.14963522857693,1.36408356017653,1.54522693541068,"Giants","large_large","Allocasuarina decussata","Allocasuarina decussata","within","Allocasuarina decussata large_Allocasuarina decussata large","within_species_large_large",0.194955307786595,NA,-0.536213132985784,0.227997630727511,0.764210763713295
"35","Allocasuarina decussata small","Eucalyptus jacksonii small",-0.0273265602300306,0.871077609438495,0.637844211392128,0.830734201266993,0.889322489450532,0.934308908346097,0.987053438345046,"Giants","small_small","Allocasuarina decussata","Eucalyptus jacksonii","between","Allocasuarina decussata small_Eucalyptus jacksonii small","between_species_small_small",NA,NA,NA,NA,NA
"36","Allocasuarina decussata small","Eucalyptus jacksonii large",-0.0179303539150117,0.918751034996976,0.755115985189848,0.89356700751684,0.932043120357807,0.959092376698788,0.991486079980966,"Giants","large_small","Allocasuarina decussata","Eucalyptus jacksonii","between","Allocasuarina decussata small_Eucalyptus jacksonii large","between_species_large_small",NA,NA,NA,NA,NA
"37","Allocasuarina decussata large","Allocasuarina decussata small",-0.0169710766263507,0.943972826747288,0.851141855345372,0.91611946991167,0.94670602142922,0.976252297181368,0.996340772662515,"Giants","large_small","Allocasuarina decussata","Allocasuarina decussata","within","Allocasuarina decussata large_Allocasuarina decussata small","within_species_large_small",NA,NA,NA,NA,NA
"38","Allocasuarina decussata large","Eucalyptus jacksonii small",-0.0106247387032986,0.95690032773233,0.894702863677869,0.931634855758268,0.958501496016312,0.98508825869267,0.99770757154659,"Giants","large_small","Allocasuarina decussata","Eucalyptus jacksonii","between","Allocasuarina decussata large_Eucalyptus jacksonii small","between_species_large_small",NA,NA,NA,NA,NA
"39","Allocasuarina decussata small","Allocasuarina decussata small",0.326730882698992,5.72537552332082,1.2929947037418,2.66923655684808,4.24336417248102,6.81163004890529,32.807040138108,"Giants","small_small","Allocasuarina decussata","Allocasuarina decussata","within","Allocasuarina decussata small_Allocasuarina decussata small","within_species_small_small",0.0697821194177214,1,0.192294744769462,0.465835626416676,0.273540881647214
"40","Eucalyptus jacksonii small","Eucalyptus jacksonii small",0.336678256405726,0.902824670674294,0.0881959198625378,0.566282459988524,0.920361431566619,1.08864518886889,4.86118332553541,"Giants","small_small","Eucalyptus jacksonii","Eucalyptus jacksonii","within","Eucalyptus jacksonii small_Eucalyptus jacksonii small","within_species_small_small",0.0838313681837761,1,0.171106948507998,0.499719873337834,0.328612924829836
"41","Eucalyptus jacksonii small","Eucalyptus jacksonii large",0.369955659268524,9.03884504489535,1.04933588754087,1.59393822898957,3.40479083365133,10.3028819760691,84.8563026133465,"Giants","large_small","Eucalyptus jacksonii","Eucalyptus jacksonii","within","Eucalyptus jacksonii small_Eucalyptus jacksonii large","within_species_large_small",0.136696500515524,1,0.0987669041886224,0.634607339834799,0.535840435646177
"42","Eucalyptus diversicolor large","Eucalyptus diversicolor small",-0.23354325692365,0.358806764419843,0.081035281609707,0.232140692770456,0.337692374986355,0.471302626480828,0.88515596899026,"Warren","large_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor large_Eucalyptus diversicolor small","within_species_large_small",NA,NA,NA,NA,NA
"43","Eucalyptus diversicolor large","Eucalyptus diversicolor large",-0.139972988340397,1.06197383978084,0.555315914655497,0.95842802813154,1.07598109949899,1.19193060017124,1.57073392171674,"Warren","large_large","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor large_Eucalyptus diversicolor large","within_species_large_large",0.122387409492607,NA,-0.381202185446107,0.0985476440872224,0.479749829533329
"44","Trymalium odoratissimum small","Eucalyptus diversicolor small",-0.0912002977255596,0.731202941114797,0.354393003626611,0.653872429126609,0.726250213202557,0.835942368070702,0.960887497060979,"Warren","small_small","Trymalium odoratissimum","Eucalyptus diversicolor","between","Trymalium odoratissimum small_Eucalyptus diversicolor small","between_species_small_small",0.0584831307061161,NA,-0.202374484949508,0.0268751748247641,0.229249659774272
"45","Trymalium odoratissimum small","Eucalyptus diversicolor large",-0.045023610942484,0.855358432453629,0.611575753588938,0.812015772211129,0.858579423904041,0.915195712449038,0.980495962441178,"Warren","large_small","Trymalium odoratissimum","Eucalyptus diversicolor","between","Trymalium odoratissimum small_Eucalyptus diversicolor large","between_species_large_small",0.0518923566456665,NA,-0.146788946563449,0.0566253536333784,0.203414300196828
"46","Eucalyptus diversicolor small","Eucalyptus diversicolor small",0.0364162978028878,2.83530920707578,1.33235274621486,2.23702708307312,2.7328106824021,3.34848301137224,4.5887857324338,"Warren","small_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor small_Eucalyptus diversicolor small","within_species_small_small",0.126421877518304,NA,-0.21553841137248,0.280026242215138,0.495564653587618
"47","Trymalium odoratissimum small","Trymalium odoratissimum small",0.36807901376287,8.234836219024,1.43750080191386,2.9819505877181,5.82478448193846,9.41817669787884,75.9966081160159,"Warren","small_small","Trymalium odoratissimum","Trymalium odoratissimum","within","Trymalium odoratissimum small_Trymalium odoratissimum small","within_species_small_small",0.0728883816164248,1,0.224767330283925,0.510484536003133,0.285717205719208
"48","Allocasuarina decussata large","Eucalyptus diversicolor large",-0.169847565952193,0.704831561846779,0.233146702002251,0.646690438880711,0.720472229689581,0.779764461475802,0.962150746738207,"Dawson","large_large","Allocasuarina decussata","Eucalyptus diversicolor","between","Allocasuarina decussata large_Eucalyptus diversicolor large","between_species_large_large",NA,NA,NA,NA,NA
"49","Eucalyptus diversicolor large","Eucalyptus diversicolor large",-0.147534255919264,0.557101369064659,0.332072719443688,0.469651884106548,0.5387909643375,0.625092109047066,0.966808060380758,"Dawson","large_large","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor large_Eucalyptus diversicolor large","within_species_large_large",0.151591883612701,NA,-0.445300961050096,0.148928303408866,0.594229264458963
"50","Eucalyptus diversicolor small","Allocasuarina decussata small",-0.027390415931791,0.899260672836832,0.751040686454472,0.868610165952727,0.90906741755041,0.932014417954097,0.988331549744413,"Dawson","small_small","Eucalyptus diversicolor","Allocasuarina decussata","between","Eucalyptus diversicolor small_Allocasuarina decussata small","between_species_small_small",0.0682193188440422,NA,-0.16031673367052,0.107098082297835,0.267414815968355
"51","Eucalyptus diversicolor large","Allocasuarina decussata small",-0.0126084360454543,0.953321736704465,0.916365418545108,0.942172521834787,0.952257861196018,0.964530091525323,0.994900920338554,"Dawson","large_small","Eucalyptus diversicolor","Allocasuarina decussata","between","Eucalyptus diversicolor large_Allocasuarina decussata small","between_species_large_small",0.0861675996769731,NA,-0.184089468432204,0.15368131557006,0.337770784002265
"52","Allocasuarina decussata large","Eucalyptus diversicolor small",-0.00764578505647712,0.983579905617705,0.936772414650629,0.980381074697406,0.9855822747735,0.988635610484788,0.998264620482146,"Dawson","large_small","Allocasuarina decussata","Eucalyptus diversicolor","between","Allocasuarina decussata large_Eucalyptus diversicolor small","between_species_large_small",NA,NA,NA,NA,NA
"53","Eucalyptus diversicolor small","Eucalyptus diversicolor large",0.0614624640338005,1.31171387378879,1.03385501142047,1.19619464700524,1.27334207792555,1.40540958495076,1.93085091829897,"Dawson","large_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor small_Eucalyptus diversicolor large","within_species_large_small",0.0919777293264301,NA,-0.117218800797801,0.243327272921352,0.360546073719153
"54","Allocasuarina decussata small","Allocasuarina decussata large",0.0779923841309225,1.76781513043821,1.18792889135,1.53448325059149,1.75613711580169,1.97324146713273,2.70976450473582,"Dawson","large_small","Allocasuarina decussata","Allocasuarina decussata","within","Allocasuarina decussata small_Allocasuarina decussata large","within_species_large_small",0.116319820069641,NA,-0.150203248576322,0.305762067473027,0.45596531604935
"55","Eucalyptus diversicolor small","Eucalyptus diversicolor small",0.182106393208751,2.10456531737226,1.09998563681409,1.64796892997996,1.94529326037255,2.47648094235227,4.79064921766211,"Dawson","small_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor small_Eucalyptus diversicolor small","within_species_small_small",0.0956490557212562,NA,-0.00476275606835935,0.370174652669494,0.374937408737854
"56","Allocasuarina decussata small","Allocasuarina decussata small",0.222068452791509,3.46357344420832,1.39995461404477,2.38985983151552,3.16321912899399,4.19984345554063,12.4491185383722,"Dawson","small_small","Allocasuarina decussata","Allocasuarina decussata","within","Allocasuarina decussata small_Allocasuarina decussata small","within_species_small_small",0.0954932446426662,1,0.0424625683156758,0.416789208848672,0.374326640532996
"57","Allocasuarina decussata large","Allocasuarina decussata large",0.222190798507734,2.01300981178225,1.11287193126009,1.65740237020721,1.89699321531013,2.13698756313952,7.52428208844859,"Dawson","large_large","Allocasuarina decussata","Allocasuarina decussata","within","Allocasuarina decussata large_Allocasuarina decussata large","within_species_large_large",0.193127407939507,NA,-0.163128911008035,0.593916616969983,0.757045527978018
"58","Eucalyptus diversicolor large","Eucalyptus diversicolor large",-0.979408234333753,0.0394645451795513,0.00313382118217862,0.0125004202839428,0.0232900467519167,0.0456776679129808,0.49883525108341,"Carey","large_large","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor large_Eucalyptus diversicolor large","within_species_large_large",0.492074355819616,1,-1.94326243714227,-0.0143664068978823,1.92889603024439
"59","Eucalyptus diversicolor small","Trymalium odoratissimum small",-0.0715947448715479,0.794774185507052,0.471248035910922,0.724659251754884,0.807779211221116,0.892883605196513,0.985474271920554,"Carey","small_small","Eucalyptus diversicolor","Trymalium odoratissimum","between","Eucalyptus diversicolor small_Trymalium odoratissimum small","between_species_small_small",NA,NA,NA,NA,NA
"60","Eucalyptus diversicolor large","Trymalium odoratissimum small",-0.0240420385928748,0.927130302281694,0.876340369659535,0.913022504692018,0.927507870853276,0.940874175983211,0.989158056528443,"Carey","large_small","Eucalyptus diversicolor","Trymalium odoratissimum","between","Eucalyptus diversicolor large_Trymalium odoratissimum small","between_species_large_small",NA,NA,NA,NA,NA
"61","Eucalyptus diversicolor small","Eucalyptus diversicolor large",0.134884784256098,1.70437528490291,1.0304347488214,1.26897191107193,1.55975754441132,1.91292547804532,4.05751650869176,"Carey","large_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor small_Eucalyptus diversicolor large","within_species_large_small",0.177851647635413,NA,-0.214402363761598,0.482763284151438,0.697165647913037
"62","Eucalyptus diversicolor small","Eucalyptus diversicolor small",0.218380684946571,2.16737387879429,1.07733504704655,1.44771941808457,1.95505948593535,2.57895089485499,6.46414504998847,"Carey","small_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor small_Eucalyptus diversicolor small","within_species_small_small",0.100861967922669,1,0.0188695273724723,0.414241176449004,0.395371649076531
"63","Trymalium odoratissimum small","Trymalium odoratissimum small",0.218818593396351,3.12261829113267,1.12194435276489,2.12090536484232,2.66972406455918,3.77658792453888,8.59959592035114,"Carey","small_small","Trymalium odoratissimum","Trymalium odoratissimum","within","Trymalium odoratissimum small_Trymalium odoratissimum small","within_species_small_small",0.0925375977018673,1,0.0381218615446466,0.400862578967679,0.362740717423033
"64","Eucalyptus diversicolor large","Eucalyptus diversicolor large",-0.347624081820736,0.0952902643389058,0.0140959302525465,0.0413218708346023,0.0796429918980208,0.126696567724097,0.476718101288455,"Dombakup","large_large","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor large_Eucalyptus diversicolor large","within_species_large_large",0.263661027510614,NA,-0.861133136604274,0.172399099490979,1.03353223609525
"65","Allocasuarina decussata large","Trymalium odoratissimum small",-0.176873528551703,0.454788962263896,0.211335839535573,0.354898613875256,0.438026248312389,0.544847251827187,0.815509387218968,"Dombakup","large_small","Allocasuarina decussata","Trymalium odoratissimum","between","Allocasuarina decussata large_Trymalium odoratissimum small","between_species_large_small",NA,NA,NA,NA,NA
"66","Allocasuarina decussata large","Allocasuarina decussata large",-0.162311686833757,0.755711785628514,0.394434847921948,0.585979427053362,0.713730405430448,0.84899845469298,1.51791006596306,"Dombakup","large_large","Allocasuarina decussata","Allocasuarina decussata","within","Allocasuarina decussata large_Allocasuarina decussata large","within_species_large_large",0.165827290334584,NA,-0.489869904520425,0.160161128898879,0.650031033419304
"67","Eucalyptus diversicolor small","Allocasuarina decussata large",-0.147462056604344,0.555619430886327,0.25389118975128,0.424226198512303,0.536308957802937,0.653501628730875,0.966576386634462,"Dombakup","large_small","Eucalyptus diversicolor","Allocasuarina decussata","between","Eucalyptus diversicolor small_Allocasuarina decussata large","between_species_large_small",0.10512868000596,NA,-0.352940726497417,0.0591561266104194,0.412096853107836
"68","Eucalyptus diversicolor small","Trymalium odoratissimum small",-0.0970022892705521,0.680469072394928,0.417083196442728,0.591859353567331,0.659658189696633,0.75481268620413,0.977885901740958,"Dombakup","small_small","Eucalyptus diversicolor","Trymalium odoratissimum","between","Eucalyptus diversicolor small_Trymalium odoratissimum small","between_species_small_small",NA,NA,NA,NA,NA
"69","Allocasuarina decussata large","Allocasuarina decussata small",-0.0160523005598969,0.931523339445143,0.883636099172916,0.914558335165977,0.930228635318718,0.949248514062336,0.97870892218779,"Dombakup","large_small","Allocasuarina decussata","Allocasuarina decussata","within","Allocasuarina decussata large_Allocasuarina decussata small","within_species_large_small",NA,NA,NA,NA,NA
"70","Trymalium odoratissimum small","Allocasuarina decussata small",-0.00995579761484733,0.956455180141721,0.881574234314319,0.94281564033771,0.962557802413694,0.973669245629235,0.992040463573756,"Dombakup","small_small","Trymalium odoratissimum","Allocasuarina decussata","between","Trymalium odoratissimum small_Allocasuarina decussata small","between_species_small_small",0.0329529431421104,NA,-0.0748935231591066,0.0542796403271584,0.129173163486265
"71","Eucalyptus diversicolor small","Eucalyptus diversicolor small",-0.00724095954952523,1.08891678534024,0.980392588436373,1.06017947830651,1.08883615804315,1.11989000040747,1.22584057751141,"Dombakup","small_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor small_Eucalyptus diversicolor small","within_species_small_small",0.155405043165508,NA,-0.306909639419252,0.302266935821326,0.609176575240577
"72","Allocasuarina decussata small","Eucalyptus diversicolor large",0.0065682771894558,1.04388594304306,1.00939528061666,1.03009651841808,1.04261477594874,1.05406872314899,1.12101499123713,"Dombakup","large_small","Allocasuarina decussata","Eucalyptus diversicolor","between","Allocasuarina decussata small_Eucalyptus diversicolor large","between_species_large_small",NA,NA,NA,NA,NA
"73","Allocasuarina decussata small","Eucalyptus diversicolor small",0.0261025017727713,1.18198748077329,1.04164158228601,1.1132798908204,1.17065042943174,1.22750864965143,1.59138698993468,"Dombakup","small_small","Allocasuarina decussata","Eucalyptus diversicolor","between","Allocasuarina decussata small_Eucalyptus diversicolor small","between_species_small_small",NA,NA,NA,NA,NA
"74","Trymalium odoratissimum small","Eucalyptus diversicolor large",0.0812870409529024,1.61484610026081,1.0834435326592,1.27838126902633,1.47937257187385,1.86661572712295,3.17068532741218,"Dombakup","large_small","Trymalium odoratissimum","Eucalyptus diversicolor","between","Trymalium odoratissimum small_Eucalyptus diversicolor large","between_species_large_small",0.0766074822557991,NA,-0.0739752818949667,0.226320530440348,0.300295812335315
"75","Eucalyptus diversicolor small","Eucalyptus diversicolor large",0.192308448201416,2.55951690344782,1.0453309630809,1.84666668815118,2.44633616477042,3.21857635531343,6.2719330051978,"Dombakup","large_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","Eucalyptus diversicolor small_Eucalyptus diversicolor large","within_species_large_small",0.158912620859528,NA,-0.121605339417568,0.501320687729519,0.622926027147087
"76","Allocasuarina decussata large","Eucalyptus diversicolor large",0.226375868473812,3.3861079428246,1.40694152775612,2.39860899483055,3.30182934396868,4.21189148151671,7.21151928270954,"Dombakup","large_large","Allocasuarina decussata","Eucalyptus diversicolor","between","Allocasuarina decussata large_Eucalyptus diversicolor large","between_species_large_large",NA,NA,NA,NA,NA
"77","Trymalium odoratissimum small","Trymalium odoratissimum small",0.371945188039386,13.5187113699299,1.99786318119788,4.33045356806078,7.68356155505636,16.4048314743515,108.473328739295,"Dombakup","small_small","Trymalium odoratissimum","Trymalium odoratissimum","within","Trymalium odoratissimum small_Trymalium odoratissimum small","within_species_small_small",0.108875971824284,1,0.164464843482742,0.59125081059753,0.426785967114789
"78","Allocasuarina decussata small","Allocasuarina decussata small",0.401038106408038,9.76532783705481,1.77477277687547,4.2450270029382,7.75585879686929,12.4982370584986,66.9730431793082,"Dombakup","small_small","Allocasuarina decussata","Allocasuarina decussata","within","Allocasuarina decussata small_Allocasuarina decussata small","within_species_small_small",0.0602253762792498,1,0.284073408819408,0.520152545744813,0.236079136925405
"79","Eucalyptus obliqua large","Eucalyptus obliqua large",-0.47679618164423,0.129058147967983,0.0145422281441401,0.059364234999746,0.0977442363192052,0.160528320160525,0.617115403900013,"Dip","large_large","Eucalyptus obliqua","Eucalyptus obliqua","within","Eucalyptus obliqua large_Eucalyptus obliqua large","within_species_large_large",0.493951930013407,NA,-1.445295334658,0.490960651182654,1.93625598584065
"80","Acacia melanoxylon large","Eucalyptus obliqua small",-0.428107108779814,0.284342177439015,0.0255272877792627,0.189536380079802,0.265939201524502,0.381306074358429,0.669595067133185,"Dip","large_small","Acacia melanoxylon","Eucalyptus obliqua","between","Acacia melanoxylon large_Eucalyptus obliqua small","between_species_large_small",NA,NA,NA,NA,NA
"81","Acacia melanoxylon large","Acacia melanoxylon large",-0.384927043520823,0.358492310196577,0.0489251295676161,0.256458054118903,0.342880685691286,0.456033729827421,0.804371871726769,"Dip","large_large","Acacia melanoxylon","Acacia melanoxylon","within","Acacia melanoxylon large_Acacia melanoxylon large","within_species_large_large",0.349424554073842,NA,-1.07011136191849,0.299607720678905,1.3697190825974
"82","Acacia melanoxylon large","Eucalyptus obliqua large",-0.349314418927509,0.35019573882414,0.0553220403422379,0.253760712407128,0.331091894498424,0.447533789343321,0.747886348591314,"Dip","large_large","Acacia melanoxylon","Eucalyptus obliqua","between","Acacia melanoxylon large_Eucalyptus obliqua large","between_species_large_large",NA,NA,NA,NA,NA
"83","Acacia melanoxylon small","Acacia melanoxylon small",-0.307500480305955,0.486393845695931,0.125216313810769,0.276953322978783,0.403326234141271,0.685907619302826,1.04773387680832,"Dip","small_small","Acacia melanoxylon","Acacia melanoxylon","within","Acacia melanoxylon small_Acacia melanoxylon small","within_species_small_small",0.233470704994463,NA,-0.76404106646151,0.151147280007138,0.915188346468648
"84","Acacia melanoxylon small","Pomaderris apetala large",-0.269924792908698,0.485690291193704,0.173142789890236,0.340343872599691,0.437822385629906,0.636994194679032,0.892286397050826,"Dip","large_small","Acacia melanoxylon","Pomaderris apetala","between","Acacia melanoxylon small_Pomaderris apetala large","between_species_large_small",NA,NA,NA,NA,NA
"85","Eucalyptus obliqua small","Eucalyptus obliqua small",-0.141934395641451,0.927024142745136,0.453215926329,0.807357590096636,0.943738412847475,1.04255234199365,1.33989316552354,"Dip","small_small","Eucalyptus obliqua","Eucalyptus obliqua","within","Eucalyptus obliqua small_Eucalyptus obliqua small","within_species_small_small",0.217622770186683,NA,-0.575313560579993,0.277752022983478,0.853065583563471
