"","from","to","value","lo","hi","Site","Genus_from","Genus_to"
"575","Eucalyptus regnans Co-dominant","Eucalyptus regnans Suppressed",-0.00196416690348403,-0.165343645089571,0.161415311282603,"NorthStyx","Eucalyptus","Eucalyptus"
"576","Eucalyptus regnans Dominant","Eucalyptus regnans Suppressed",0.193301661764011,-0.383375304555656,0.769978628083679,"NorthStyx","Eucalyptus","Eucalyptus"
"577","Eucalyptus regnans Intermediate","Eucalyptus regnans Suppressed",0.643379693774781,0.183044017478635,1.10371537007093,"NorthStyx","Eucalyptus","Eucalyptus"
"578","Eucalyptus regnans Suppressed","Eucalyptus regnans Suppressed",-0.0585258401408562,-0.333181134662124,0.216129454380412,"NorthStyx","Eucalyptus","Eucalyptus"
"579","Misc Suppressed","Eucalyptus regnans Suppressed",0.295894408981258,-0.485694781974562,1.07748359993708,"NorthStyx","Misc","Eucalyptus"
"580","Monotoca glauca Suppressed","Eucalyptus regnans Suppressed",0.382603495832669,0.103971517466343,0.661235474198995,"NorthStyx","Monotoca","Eucalyptus"
"581","Nematolepis squamea Suppressed","Eucalyptus regnans Suppressed",-0.561659485629736,-1.547995929263,0.424676958003529,"NorthStyx","Nematolepis","Eucalyptus"
"582","Nothofagus cunninghamii Suppressed","Eucalyptus regnans Suppressed",0.0864096692752082,-0.159275130875463,0.33209446942588,"NorthStyx","Nothofagus","Eucalyptus"
"583","Phyllocladus aspleniifolius Suppressed","Eucalyptus regnans Suppressed",0.0583588715786592,-0.191231253778144,0.307948996935462,"NorthStyx","Phyllocladus","Eucalyptus"
"584","Atherosperma moschatum Suppressed","Misc Suppressed",-0.410619181461767,-1.88566251437851,1.06442415145498,"NorthStyx","Atherosperma","Misc"
"585","Eucalyptus delegatensis Co-dominant","Misc Suppressed",-0.956034825486238,-4.61476850011275,2.70269884914028,"NorthStyx","Eucalyptus","Misc"
"586","Eucalyptus delegatensis Dominant","Misc Suppressed",3.15199039698224,-0.910699206433391,7.21468000039788,"NorthStyx","Eucalyptus","Misc"
"587","Eucalyptus delegatensis Intermediate","Misc Suppressed",0.812892810902326,-0.656555330947891,2.28234095275254,"NorthStyx","Eucalyptus","Misc"
"588","Eucalyptus delegatensis Suppressed","Misc Suppressed",-0.401117712337072,-1.38152495422166,0.579289529547518,"NorthStyx","Eucalyptus","Misc"
"589","Eucalyptus regnans Co-dominant","Misc Suppressed",-0.0643116317024227,-0.744560613490883,0.615937350086038,"NorthStyx","Eucalyptus","Misc"
"590","Eucalyptus regnans Dominant","Misc Suppressed",-0.782626209221025,-2.29036021837638,0.725107799934328,"NorthStyx","Eucalyptus","Misc"
"591","Eucalyptus regnans Intermediate","Misc Suppressed",-0.668081808147157,-2.56857681710899,1.23241320081467,"NorthStyx","Eucalyptus","Misc"
"592","Eucalyptus regnans Suppressed","Misc Suppressed",0.295894408981258,-0.485694781974562,1.07748359993708,"NorthStyx","Eucalyptus","Misc"
"593","Misc Suppressed","Misc Suppressed",-1.64004644458999,-4.99527614493953,1.71518325575956,"NorthStyx","Misc","Misc"
"594","Monotoca glauca Suppressed","Misc Suppressed",0.243856560871471,-0.780969825916673,1.26868294765961,"NorthStyx","Monotoca","Misc"
"595","Nematolepis squamea Suppressed","Misc Suppressed",0.486596210228441,-1.87283035980025,2.84602278025713,"NorthStyx","Nematolepis","Misc"
"596","Nothofagus cunninghamii Suppressed","Misc Suppressed",0.225204068012446,-0.393668608882019,0.84407674490691,"NorthStyx","Nothofagus","Misc"
"597","Phyllocladus aspleniifolius Suppressed","Misc Suppressed",-2.89501855978012,-7.91999551860834,2.1299583990481,"NorthStyx","Phyllocladus","Misc"
"598","Atherosperma moschatum Suppressed","Monotoca glauca Suppressed",-0.1070688862109,-1.11892162706754,0.904783854645735,"NorthStyx","Atherosperma","Monotoca"
"599","Eucalyptus delegatensis Co-dominant","Monotoca glauca Suppressed",-0.3537956476898,-1.53329809888298,0.825706803503379,"NorthStyx","Eucalyptus","Monotoca"
"600","Eucalyptus delegatensis Dominant","Monotoca glauca Suppressed",-0.658980593899582,-2.36554853264137,1.0475873448422,"NorthStyx","Eucalyptus","Monotoca"
"601","Eucalyptus delegatensis Intermediate","Monotoca glauca Suppressed",0.780391714488183,0.0772486210419755,1.48353480793439,"NorthStyx","Eucalyptus","Monotoca"
"602","Eucalyptus delegatensis Suppressed","Monotoca glauca Suppressed",-0.3302507458346,-0.808492558779375,0.147991067110174,"NorthStyx","Eucalyptus","Monotoca"
"603","Eucalyptus regnans Co-dominant","Monotoca glauca Suppressed",0.0161717706752799,-0.222867835795232,0.255211377145792,"NorthStyx","Eucalyptus","Monotoca"
"604","Eucalyptus regnans Dominant","Monotoca glauca Suppressed",-0.174266573794945,-1.03514880121837,0.68661565362848,"NorthStyx","Eucalyptus","Monotoca"
"605","Eucalyptus regnans Intermediate","Monotoca glauca Suppressed",-0.507796246363566,-0.984322224347858,-0.0312702683792742,"NorthStyx","Eucalyptus","Monotoca"
"606","Eucalyptus regnans Suppressed","Monotoca glauca Suppressed",0.382603495832669,0.103971517466343,0.661235474198995,"NorthStyx","Eucalyptus","Monotoca"
"607","Misc Suppressed","Monotoca glauca Suppressed",0.243856560871471,-0.780969825916673,1.26868294765961,"NorthStyx","Misc","Monotoca"
"608","Monotoca glauca Suppressed","Monotoca glauca Suppressed",0.113853279300991,-0.240072378285252,0.467778936887234,"NorthStyx","Monotoca","Monotoca"
"609","Nematolepis squamea Suppressed","Monotoca glauca Suppressed",0.944039107705179,0.229462588778471,1.65861562663189,"NorthStyx","Nematolepis","Monotoca"
"610","Nothofagus cunninghamii Suppressed","Monotoca glauca Suppressed",0.0578729769901363,-0.321944092944577,0.43769004692485,"NorthStyx","Nothofagus","Monotoca"
"611","Phyllocladus aspleniifolius Suppressed","Monotoca glauca Suppressed",0.253135352301689,-0.0744907253313778,0.580761429934755,"NorthStyx","Phyllocladus","Monotoca"
"612","Atherosperma moschatum Suppressed","Nematolepis squamea Suppressed",-12.6189541017954,-43.3323031783338,18.094394974743,"NorthStyx","Atherosperma","Nematolepis"
"613","Eucalyptus delegatensis Co-dominant","Nematolepis squamea Suppressed",2.30294288652759,0.161161550853787,4.4447242222014,"NorthStyx","Eucalyptus","Nematolepis"
"614","Eucalyptus delegatensis Dominant","Nematolepis squamea Suppressed",1.64728038976286,-2.91282151782348,6.2073822973492,"NorthStyx","Eucalyptus","Nematolepis"
"615","Eucalyptus delegatensis Intermediate","Nematolepis squamea Suppressed",-2.66487197641645,-4.40730069694557,-0.922443255887324,"NorthStyx","Eucalyptus","Nematolepis"
"616","Eucalyptus delegatensis Suppressed","Nematolepis squamea Suppressed",1.40994003536822,0.390275369959194,2.42960470077724,"NorthStyx","Eucalyptus","Nematolepis"
"617","Eucalyptus regnans Co-dominant","Nematolepis squamea Suppressed",-0.0245876511220027,-0.75756284716575,0.708387544921745,"NorthStyx","Eucalyptus","Nematolepis"
"618","Eucalyptus regnans Dominant","Nematolepis squamea Suppressed",1.29595705705536,-0.982712115386382,3.5746262294971,"NorthStyx","Eucalyptus","Nematolepis"
"619","Eucalyptus regnans Intermediate","Nematolepis squamea Suppressed",1.03280110946277,-0.296341123378329,2.36194334230387,"NorthStyx","Eucalyptus","Nematolepis"
"620","Eucalyptus regnans Suppressed","Nematolepis squamea Suppressed",-0.561659485629736,-1.547995929263,0.424676958003529,"NorthStyx","Eucalyptus","Nematolepis"
"621","Misc Suppressed","Nematolepis squamea Suppressed",0.486596210228441,-1.87283035980025,2.84602278025713,"NorthStyx","Misc","Nematolepis"
"622","Monotoca glauca Suppressed","Nematolepis squamea Suppressed",0.944039107705179,0.229462588778471,1.65861562663189,"NorthStyx","Monotoca","Nematolepis"
"623","Nematolepis squamea Suppressed","Nematolepis squamea Suppressed",-2.70501276446912,-5.25913892368082,-0.15088660525743,"NorthStyx","Nematolepis","Nematolepis"
"624","Nothofagus cunninghamii Suppressed","Nematolepis squamea Suppressed",0.41908550955431,-0.520657475566693,1.35882849467531,"NorthStyx","Nothofagus","Nematolepis"
"625","Phyllocladus aspleniifolius Suppressed","Nematolepis squamea Suppressed",-0.790980958138626,-1.79483360005782,0.212871683780572,"NorthStyx","Phyllocladus","Nematolepis"
"626","Atherosperma moschatum Suppressed","Nothofagus cunninghamii Suppressed",0.0585778545444725,-0.389141868710083,0.506297577799028,"NorthStyx","Atherosperma","Nothofagus"
"627","Eucalyptus delegatensis Co-dominant","Nothofagus cunninghamii Suppressed",-0.699657695157405,-2.20673374364789,0.807418353333076,"NorthStyx","Eucalyptus","Nothofagus"
"628","Eucalyptus delegatensis Dominant","Nothofagus cunninghamii Suppressed",-2.5329988040217,-5.87318112378492,0.807183515741515,"NorthStyx","Eucalyptus","Nothofagus"
"629","Eucalyptus delegatensis Intermediate","Nothofagus cunninghamii Suppressed",0.15725772567367,-0.517806340078897,0.832321791426237,"NorthStyx","Eucalyptus","Nothofagus"
"630","Eucalyptus delegatensis Suppressed","Nothofagus cunninghamii Suppressed",0.105188812761505,-0.336952559016556,0.547330184539565,"NorthStyx","Eucalyptus","Nothofagus"
"631","Eucalyptus regnans Co-dominant","Nothofagus cunninghamii Suppressed",-0.0390064842189386,-0.237045294505997,0.159032326068119,"NorthStyx","Eucalyptus","Nothofagus"
"632","Eucalyptus regnans Dominant","Nothofagus cunninghamii Suppressed",0.205224945534331,-0.421541162052637,0.831991053121298,"NorthStyx","Eucalyptus","Nothofagus"
"633","Eucalyptus regnans Intermediate","Nothofagus cunninghamii Suppressed",-0.221371838409496,-0.786575123732596,0.343831446913605,"NorthStyx","Eucalyptus","Nothofagus"
"634","Eucalyptus regnans Suppressed","Nothofagus cunninghamii Suppressed",0.0864096692752082,-0.159275130875463,0.33209446942588,"NorthStyx","Eucalyptus","Nothofagus"
"635","Misc Suppressed","Nothofagus cunninghamii Suppressed",0.225204068012446,-0.393668608882019,0.84407674490691,"NorthStyx","Misc","Nothofagus"
"636","Monotoca glauca Suppressed","Nothofagus cunninghamii Suppressed",0.0578729769901363,-0.321944092944577,0.43769004692485,"NorthStyx","Monotoca","Nothofagus"
"637","Nematolepis squamea Suppressed","Nothofagus cunninghamii Suppressed",0.41908550955431,-0.520657475566693,1.35882849467531,"NorthStyx","Nematolepis","Nothofagus"
"638","Nothofagus cunninghamii Suppressed","Nothofagus cunninghamii Suppressed",0.131223697829894,-0.298772508623615,0.561219904283404,"NorthStyx","Nothofagus","Nothofagus"
"639","Phyllocladus aspleniifolius Suppressed","Nothofagus cunninghamii Suppressed",-0.0561947681204849,-0.594726106753699,0.482336570512729,"NorthStyx","Phyllocladus","Nothofagus"
"640","Atherosperma moschatum Suppressed","Phyllocladus aspleniifolius Suppressed",0.545021483606052,-0.222254533010157,1.31229750022226,"NorthStyx","Atherosperma","Phyllocladus"
"641","Eucalyptus delegatensis Co-dominant","Phyllocladus aspleniifolius Suppressed",-0.172691703847576,-1.77525303992045,1.42986963222529,"NorthStyx","Eucalyptus","Phyllocladus"
"642","Eucalyptus delegatensis Dominant","Phyllocladus aspleniifolius Suppressed",1.27150220479836,-0.140300052391543,2.68330446198826,"NorthStyx","Eucalyptus","Phyllocladus"
"643","Eucalyptus delegatensis Intermediate","Phyllocladus aspleniifolius Suppressed",-0.0452128004210253,-0.918310214404593,0.827884613562543,"NorthStyx","Eucalyptus","Phyllocladus"
"644","Eucalyptus delegatensis Suppressed","Phyllocladus aspleniifolius Suppressed",0.290765451713612,-0.152606430199337,0.73413733362656,"NorthStyx","Eucalyptus","Phyllocladus"
"645","Eucalyptus regnans Co-dominant","Phyllocladus aspleniifolius Suppressed",-0.141679698359331,-0.415632757045811,0.13227336032715,"NorthStyx","Eucalyptus","Phyllocladus"
"646","Eucalyptus regnans Dominant","Phyllocladus aspleniifolius Suppressed",-0.448451494488962,-1.52127786006456,0.624374871086639,"NorthStyx","Eucalyptus","Phyllocladus"
"647","Eucalyptus regnans Intermediate","Phyllocladus aspleniifolius Suppressed",0.115555223788094,-0.487988156013684,0.719098603589871,"NorthStyx","Eucalyptus","Phyllocladus"
"648","Eucalyptus regnans Suppressed","Phyllocladus aspleniifolius Suppressed",0.0583588715786592,-0.191231253778144,0.307948996935462,"NorthStyx","Eucalyptus","Phyllocladus"
"649","Misc Suppressed","Phyllocladus aspleniifolius Suppressed",-2.89501855978012,-7.91999551860834,2.1299583990481,"NorthStyx","Misc","Phyllocladus"
"650","Monotoca glauca Suppressed","Phyllocladus aspleniifolius Suppressed",0.253135352301689,-0.0744907253313778,0.580761429934755,"NorthStyx","Monotoca","Phyllocladus"
"651","Nematolepis squamea Suppressed","Phyllocladus aspleniifolius Suppressed",-0.790980958138626,-1.79483360005782,0.212871683780572,"NorthStyx","Nematolepis","Phyllocladus"
"652","Nothofagus cunninghamii Suppressed","Phyllocladus aspleniifolius Suppressed",-0.0561947681204849,-0.594726106753699,0.482336570512729,"NorthStyx","Nothofagus","Phyllocladus"
"653","Phyllocladus aspleniifolius Suppressed","Phyllocladus aspleniifolius Suppressed",0.173397692700887,-0.293030897891411,0.639826283293185,"NorthStyx","Phyllocladus","Phyllocladus"
"654","Acacia melanoxylon Co-dominant","Acacia melanoxylon Co-dominant",0.484238015893512,0.244018653966753,0.724457377820271,"Weld","Acacia","Acacia"
"655","Acacia melanoxylon Intermediate","Acacia melanoxylon Co-dominant",0.0282857481452249,-0.627744684638346,0.684316180928796,"Weld","Acacia","Acacia"
"656","Acacia melanoxylon Suppressed","Acacia melanoxylon Co-dominant",0.112864695838214,-0.0231795411380327,0.24890893281446,"Weld","Acacia","Acacia"
"657","Eucalyptus obliqua C/I","Acacia melanoxylon Co-dominant",-0.347609077753757,-1.30192533257574,0.606707177068228,"Weld","Eucalyptus","Acacia"
"658","Eucalyptus obliqua Suppressed","Acacia melanoxylon Co-dominant",-0.540038728818102,-2.27169004008402,1.19161258244781,"Weld","Eucalyptus","Acacia"
"659","Eucalyptus regnans C/I","Acacia melanoxylon Co-dominant",-0.149508054494917,-0.490862253405678,0.191846144415845,"Weld","Eucalyptus","Acacia"
"660","Eucalyptus regnans Dominant","Acacia melanoxylon Co-dominant",-0.393907634537648,-1.28971208581146,0.501896816736166,"Weld","Eucalyptus","Acacia"
"661","Eucalyptus regnans Suppressed","Acacia melanoxylon Co-dominant",0.424219290815511,-0.649909438050501,1.49834801968152,"Weld","Eucalyptus","Acacia"
"662","Misc Suppressed","Acacia melanoxylon Co-dominant",0.032029364955623,-1.54967312831545,1.6137318582267,"Weld","Misc","Acacia"
"663","Pomaderris apetala Suppressed","Acacia melanoxylon Co-dominant",-0.0713029190915338,-0.280283481558411,0.137677643375343,"Weld","Pomaderris","Acacia"
"664","Acacia melanoxylon Co-dominant","Acacia melanoxylon Intermediate",0.0282857481452249,-0.627744684638346,0.684316180928796,"Weld","Acacia","Acacia"
"665","Acacia melanoxylon Intermediate","Acacia melanoxylon Intermediate",-2.76541606039608,-6.17263472822373,0.641802607431568,"Weld","Acacia","Acacia"
"666","Acacia melanoxylon Suppressed","Acacia melanoxylon Intermediate",0.166214856114798,-0.436355082253186,0.768784794482782,"Weld","Acacia","Acacia"
"667","Eucalyptus obliqua C/I","Acacia melanoxylon Intermediate",0.00995968460325884,-2.16565326787395,2.18557263708047,"Weld","Eucalyptus","Acacia"
"668","Eucalyptus obliqua Suppressed","Acacia melanoxylon Intermediate",0.711400536562444,-0.997621251264254,2.42042232438914,"Weld","Eucalyptus","Acacia"
"669","Eucalyptus regnans C/I","Acacia melanoxylon Intermediate",0.197416532797253,-0.474961326984233,0.869794392578739,"Weld","Eucalyptus","Acacia"
"670","Eucalyptus regnans Dominant","Acacia melanoxylon Intermediate",0.499899749177037,-2.06009526484586,3.05989476319993,"Weld","Eucalyptus","Acacia"
"671","Eucalyptus regnans Suppressed","Acacia melanoxylon Intermediate",-2.00953306809861,-4.54154033065694,0.522474194459731,"Weld","Eucalyptus","Acacia"
"672","Misc Suppressed","Acacia melanoxylon Intermediate",-0.392989620947686,-2.29972184063764,1.51374259874227,"Weld","Misc","Acacia"
"673","Pomaderris apetala Suppressed","Acacia melanoxylon Intermediate",-1.86704002618206,NA,NA,"Weld","Pomaderris","Acacia"
"674","Acacia melanoxylon Co-dominant","Acacia melanoxylon Suppressed",0.112864695838214,-0.0231795411380327,0.24890893281446,"Weld","Acacia","Acacia"
"675","Acacia melanoxylon Intermediate","Acacia melanoxylon Suppressed",0.166214856114798,-0.436355082253186,0.768784794482782,"Weld","Acacia","Acacia"
"676","Acacia melanoxylon Suppressed","Acacia melanoxylon Suppressed",0.0746626270707463,-0.213823001704021,0.363148255845514,"Weld","Acacia","Acacia"
"677","Eucalyptus obliqua C/I","Acacia melanoxylon Suppressed",0.47618661713035,-0.250714507081256,1.20308774134196,"Weld","Eucalyptus","Acacia"
"678","Eucalyptus obliqua Suppressed","Acacia melanoxylon Suppressed",0.0161541210052912,-0.607978849501209,0.640287091511791,"Weld","Eucalyptus","Acacia"
"679","Eucalyptus regnans C/I","Acacia melanoxylon Suppressed",0.107847026405511,-0.163680259802166,0.379374312613189,"Weld","Eucalyptus","Acacia"
"680","Eucalyptus regnans Dominant","Acacia melanoxylon Suppressed",0.439817364993213,-0.195061725092903,1.07469645507933,"Weld","Eucalyptus","Acacia"
"681","Eucalyptus regnans Suppressed","Acacia melanoxylon Suppressed",-0.359784380031527,-1.44629387848611,0.726725118423059,"Weld","Eucalyptus","Acacia"
"682","Misc Suppressed","Acacia melanoxylon Suppressed",-0.351177566119307,-1.12236444479805,0.420009312559439,"Weld","Misc","Acacia"
"683","Pomaderris apetala Suppressed","Acacia melanoxylon Suppressed",-0.141682626897597,-0.363581850415232,0.0802165966200389,"Weld","Pomaderris","Acacia"
"684","Acacia melanoxylon Co-dominant","Eucalyptus obliqua C/I",-0.347609077753757,-1.30192533257574,0.606707177068228,"Weld","Acacia","Eucalyptus"
"685","Acacia melanoxylon Intermediate","Eucalyptus obliqua C/I",0.00995968460325884,-2.16565326787395,2.18557263708047,"Weld","Acacia","Eucalyptus"
"686","Acacia melanoxylon Suppressed","Eucalyptus obliqua C/I",0.47618661713035,-0.250714507081256,1.20308774134196,"Weld","Acacia","Eucalyptus"
"687","Eucalyptus obliqua C/I","Eucalyptus obliqua C/I",-1.76647275152704,-4.48791586830703,0.954970365252943,"Weld","Eucalyptus","Eucalyptus"
"688","Eucalyptus obliqua Suppressed","Eucalyptus obliqua C/I",-0.927160752727578,-2.49826137893423,0.643939873479079,"Weld","Eucalyptus","Eucalyptus"
"689","Eucalyptus regnans C/I","Eucalyptus obliqua C/I",0.28768580253215,-0.312804170491556,0.888175775555856,"Weld","Eucalyptus","Eucalyptus"
"690","Eucalyptus regnans Dominant","Eucalyptus obliqua C/I",-1.67140160958318,-5.22554096191454,1.88273774274818,"Weld","Eucalyptus","Eucalyptus"
"691","Eucalyptus regnans Suppressed","Eucalyptus obliqua C/I",1.11037548723932,-0.770271304613263,2.99102227909191,"Weld","Eucalyptus","Eucalyptus"
"692","Misc Suppressed","Eucalyptus obliqua C/I",1.5352921713546,-0.425624439443536,3.49620878215274,"Weld","Misc","Eucalyptus"
"693","Pomaderris apetala Suppressed","Eucalyptus obliqua C/I",0.643549041728237,-0.122825889646508,1.40992397310298,"Weld","Pomaderris","Eucalyptus"
"694","Acacia melanoxylon Co-dominant","Eucalyptus obliqua Suppressed",-0.540038728818102,-2.27169004008402,1.19161258244781,"Weld","Acacia","Eucalyptus"
"695","Acacia melanoxylon Intermediate","Eucalyptus obliqua Suppressed",0.711400536562444,-0.997621251264254,2.42042232438914,"Weld","Acacia","Eucalyptus"
"696","Acacia melanoxylon Suppressed","Eucalyptus obliqua Suppressed",0.0161541210052912,-0.607978849501209,0.640287091511791,"Weld","Acacia","Eucalyptus"
"697","Eucalyptus obliqua C/I","Eucalyptus obliqua Suppressed",-0.927160752727578,-2.49826137893423,0.643939873479079,"Weld","Eucalyptus","Eucalyptus"
"698","Eucalyptus obliqua Suppressed","Eucalyptus obliqua Suppressed",-0.918897251040821,-2.18219312310231,0.344398621020669,"Weld","Eucalyptus","Eucalyptus"
"699","Eucalyptus regnans C/I","Eucalyptus obliqua Suppressed",0.545375850319897,-0.0387981158107978,1.12954981645059,"Weld","Eucalyptus","Eucalyptus"
"700","Eucalyptus regnans Dominant","Eucalyptus obliqua Suppressed",-0.240810749176466,-2.87298439119749,2.39136289284456,"Weld","Eucalyptus","Eucalyptus"
"701","Eucalyptus regnans Suppressed","Eucalyptus obliqua Suppressed",1.5893152857231,-0.0378341908872604,3.21646476233346,"Weld","Eucalyptus","Eucalyptus"
"702","Misc Suppressed","Eucalyptus obliqua Suppressed",1.19216158141554,-0.349065008424933,2.73338817125602,"Weld","Misc","Eucalyptus"
"703","Pomaderris apetala Suppressed","Eucalyptus obliqua Suppressed",0.580919480658484,-0.368425656038566,1.53026461735553,"Weld","Pomaderris","Eucalyptus"
"704","Acacia melanoxylon Co-dominant","Eucalyptus regnans C/I",-0.149508054494917,-0.490862253405678,0.191846144415845,"Weld","Acacia","Eucalyptus"
"705","Acacia melanoxylon Intermediate","Eucalyptus regnans C/I",0.197416532797253,-0.474961326984233,0.869794392578739,"Weld","Acacia","Eucalyptus"
"706","Acacia melanoxylon Suppressed","Eucalyptus regnans C/I",0.107847026405511,-0.163680259802166,0.379374312613189,"Weld","Acacia","Eucalyptus"
"707","Eucalyptus obliqua C/I","Eucalyptus regnans C/I",0.28768580253215,-0.312804170491556,0.888175775555856,"Weld","Eucalyptus","Eucalyptus"
"708","Eucalyptus obliqua Suppressed","Eucalyptus regnans C/I",0.545375850319897,-0.0387981158107978,1.12954981645059,"Weld","Eucalyptus","Eucalyptus"
"709","Eucalyptus regnans C/I","Eucalyptus regnans C/I",0.0377886213591731,-0.30504696433703,0.380624207055376,"Weld","Eucalyptus","Eucalyptus"
"710","Eucalyptus regnans Dominant","Eucalyptus regnans C/I",0.0348716962679061,-1.28042998696855,1.35017337950436,"Weld","Eucalyptus","Eucalyptus"
"711","Eucalyptus regnans Suppressed","Eucalyptus regnans C/I",0.337836265213975,-0.605789118731403,1.28146164915935,"Weld","Eucalyptus","Eucalyptus"
"712","Misc Suppressed","Eucalyptus regnans C/I",0.127173033406733,-0.914704077968108,1.16905014478157,"Weld","Misc","Eucalyptus"
"713","Pomaderris apetala Suppressed","Eucalyptus regnans C/I",0.237716522228023,-0.0345900240967659,0.510023068552811,"Weld","Pomaderris","Eucalyptus"
"714","Acacia melanoxylon Co-dominant","Eucalyptus regnans Dominant",-0.393907634537648,-1.28971208581146,0.501896816736166,"Weld","Acacia","Eucalyptus"
"715","Acacia melanoxylon Intermediate","Eucalyptus regnans Dominant",0.499899749177037,-2.06009526484586,3.05989476319993,"Weld","Acacia","Eucalyptus"
"716","Acacia melanoxylon Suppressed","Eucalyptus regnans Dominant",0.439817364993213,-0.195061725092903,1.07469645507933,"Weld","Acacia","Eucalyptus"
"717","Eucalyptus obliqua C/I","Eucalyptus regnans Dominant",-1.67140160958318,-5.22554096191454,1.88273774274818,"Weld","Eucalyptus","Eucalyptus"
"718","Eucalyptus obliqua Suppressed","Eucalyptus regnans Dominant",-0.240810749176466,-2.87298439119749,2.39136289284456,"Weld","Eucalyptus","Eucalyptus"
"719","Eucalyptus regnans C/I","Eucalyptus regnans Dominant",0.0348716962679061,-1.28042998696855,1.35017337950436,"Weld","Eucalyptus","Eucalyptus"
"720","Eucalyptus regnans Dominant","Eucalyptus regnans Dominant",-3.09883888814799,-8.60109978530212,2.40342200900614,"Weld","Eucalyptus","Eucalyptus"
"721","Eucalyptus regnans Suppressed","Eucalyptus regnans Dominant",0.786523312756727,-1.31054930675285,2.88359593226631,"Weld","Eucalyptus","Eucalyptus"
"722","Misc Suppressed","Eucalyptus regnans Dominant",1.17394105330476,-1.22337781340199,3.57125992001151,"Weld","Misc","Eucalyptus"
"723","Pomaderris apetala Suppressed","Eucalyptus regnans Dominant",0.710811242015447,-0.0708416832807922,1.49246416731169,"Weld","Pomaderris","Eucalyptus"
"724","Acacia melanoxylon Co-dominant","Eucalyptus regnans Suppressed",0.424219290815511,-0.649909438050501,1.49834801968152,"Weld","Acacia","Eucalyptus"
"725","Acacia melanoxylon Intermediate","Eucalyptus regnans Suppressed",-2.00953306809861,-4.54154033065694,0.522474194459731,"Weld","Acacia","Eucalyptus"
"726","Acacia melanoxylon Suppressed","Eucalyptus regnans Suppressed",-0.359784380031527,-1.44629387848611,0.726725118423059,"Weld","Acacia","Eucalyptus"
"727","Eucalyptus obliqua C/I","Eucalyptus regnans Suppressed",1.11037548723932,-0.770271304613263,2.99102227909191,"Weld","Eucalyptus","Eucalyptus"
"728","Eucalyptus obliqua Suppressed","Eucalyptus regnans Suppressed",1.5893152857231,-0.0378341908872604,3.21646476233346,"Weld","Eucalyptus","Eucalyptus"
"729","Eucalyptus regnans C/I","Eucalyptus regnans Suppressed",0.337836265213975,-0.605789118731403,1.28146164915935,"Weld","Eucalyptus","Eucalyptus"
"730","Eucalyptus regnans Dominant","Eucalyptus regnans Suppressed",0.786523312756727,-1.31054930675285,2.88359593226631,"Weld","Eucalyptus","Eucalyptus"
"731","Eucalyptus regnans Suppressed","Eucalyptus regnans Suppressed",-2.71650872245576,-5.12073709309397,-0.312280351817559,"Weld","Eucalyptus","Eucalyptus"
"732","Misc Suppressed","Eucalyptus regnans Suppressed",-1.82747541429521,-4.65680942456072,1.00185859597031,"Weld","Misc","Eucalyptus"
"733","Pomaderris apetala Suppressed","Eucalyptus regnans Suppressed",-1.81181417802816,-3.57385396291285,-0.0497743931434624,"Weld","Pomaderris","Eucalyptus"
"734","Acacia melanoxylon Co-dominant","Misc Suppressed",0.032029364955623,-1.54967312831545,1.6137318582267,"Weld","Acacia","Misc"
"735","Acacia melanoxylon Intermediate","Misc Suppressed",-0.392989620947686,-2.29972184063764,1.51374259874227,"Weld","Acacia","Misc"
"736","Acacia melanoxylon Suppressed","Misc Suppressed",-0.351177566119307,-1.12236444479805,0.420009312559439,"Weld","Acacia","Misc"
"737","Eucalyptus obliqua C/I","Misc Suppressed",1.5352921713546,-0.425624439443536,3.49620878215274,"Weld","Eucalyptus","Misc"
"738","Eucalyptus obliqua Suppressed","Misc Suppressed",1.19216158141554,-0.349065008424933,2.73338817125602,"Weld","Eucalyptus","Misc"
"739","Eucalyptus regnans C/I","Misc Suppressed",0.127173033406733,-0.914704077968108,1.16905014478157,"Weld","Eucalyptus","Misc"
"740","Eucalyptus regnans Dominant","Misc Suppressed",1.17394105330476,-1.22337781340199,3.57125992001151,"Weld","Eucalyptus","Misc"
"741","Eucalyptus regnans Suppressed","Misc Suppressed",-1.82747541429521,-4.65680942456072,1.00185859597031,"Weld","Eucalyptus","Misc"
"742","Misc Suppressed","Misc Suppressed",-1.58449961794437,-5.16461044857639,1.99561121268766,"Weld","Misc","Misc"
"743","Pomaderris apetala Suppressed","Misc Suppressed",-1.51146769496623,-3.49574967427278,0.472814284340327,"Weld","Pomaderris","Misc"
"744","Acacia melanoxylon Co-dominant","Pomaderris apetala Suppressed",-0.0713029190915338,-0.280283481558411,0.137677643375343,"Weld","Acacia","Pomaderris"
"745","Acacia melanoxylon Intermediate","Pomaderris apetala Suppressed",-1.86704002618206,NA,NA,"Weld","Acacia","Pomaderris"
"746","Acacia melanoxylon Suppressed","Pomaderris apetala Suppressed",-0.141682626897597,-0.363581850415232,0.0802165966200389,"Weld","Acacia","Pomaderris"
"747","Eucalyptus obliqua C/I","Pomaderris apetala Suppressed",0.643549041728237,-0.122825889646508,1.40992397310298,"Weld","Eucalyptus","Pomaderris"
"748","Eucalyptus obliqua Suppressed","Pomaderris apetala Suppressed",0.580919480658484,-0.368425656038566,1.53026461735553,"Weld","Eucalyptus","Pomaderris"
