"","from","to","alpha","mean_effect","quan_0","quan_25","quan_50","quan_75","quan_100","site"
"283","Acacia melanoxylon small","Eucalyptus regnans large",0.0599172425340095,1.37983870214756,1.09876107466739,1.28286218988839,1.33720873080027,1.45776296978643,1.93646076095081,"Turtons"
"284","Hedycarya angustifolia small","Olearia argophylla large",0.0633913902010984,1.78429104704118,1.13873360963289,1.40597811679466,1.75069196992969,2.12042387978162,2.52027439371123,"Turtons"
"285","Hedycarya angustifolia small","Nematolepis squamea subsp squamea small",0.0860466322698542,1.6332188016611,1.02565024012033,1.10451063583526,1.50284498844585,2.00830413725097,3.07053763132947,"Turtons"
"286","Nematolepis squamea subsp squamea small","Eucalyptus regnans small",0.0925423580600787,1.95067935606715,1.19679949794056,1.4644051754002,1.81518565401596,2.2270121799826,3.84147615985525,"Turtons"
"287","Hedycarya angustifolia small","Eucalyptus regnans small",0.0947206900187566,2.16961210902719,1.0659473369428,1.64426751702567,2.14271022726014,2.6734528122795,3.53017358913753,"Turtons"
"288","Nematolepis squamea subsp squamea large","Olearia argophylla large",0.101678310557194,1.40648385944646,1.10630947875925,1.19822564504498,1.26965074412546,1.3411247719009,2.74380620553333,"Turtons"
"289","Acacia melanoxylon small","Acacia melanoxylon small",0.104577152638604,1.15331753440226,0.726654783274126,1.01246134187271,1.10585812881701,1.28399900490046,1.77215228517138,"Turtons"
"290","Hedycarya angustifolia small","Acacia melanoxylon small",0.135428857839955,3.07514600945367,1.05633796983846,2.0976703375207,3.21980676550972,3.8349520907095,5.32892770017486,"Turtons"
"291","Acacia melanoxylon large","Olearia argophylla large",0.135853290090568,1.85140404579888,1.35447512156163,1.60087734831958,1.81052920020453,2.07904512095305,2.58294720263985,"Turtons"
"292","Nematolepis squamea subsp squamea small","Nematolepis squamea subsp squamea small",0.136636355405524,0.700224989267921,0.178118808611537,0.279589761528106,0.631448352323768,1.06589482938608,1.56935947119604,"Turtons"
"293","Olearia argophylla small","Acacia melanoxylon small",0.14376679566126,2.36985845346983,1.15924945200455,1.64841900563537,2.2739647713862,2.90169022766367,4.97354988772152,"Turtons"
"294","Olearia argophylla small","Olearia argophylla small",0.149691454513967,0.459860948794823,0.167676662970193,0.295095067682215,0.413509638813737,0.525406723608617,1.01239885500883,"Turtons"
"295","Olearia argophylla small","Acacia melanoxylon large",0.164675298380016,2.99934261999792,1.28452173006677,2.28283955794211,2.70608215365289,3.16918640989812,6.64998798620352,"Turtons"
"296","Nematolepis squamea subsp squamea small","Olearia argophylla small",0.179282806615324,3.5886827606417,1.36629212843765,2.1649696276421,2.85402821408627,4.42708563814615,11.6880469884385,"Turtons"
"297","Olearia argophylla small","Hedycarya angustifolia large",0.194713587373798,3.51463744547528,1.44517677163599,2.82453853346131,3.38804652457832,4.37900391039172,6.10831063575159,"Turtons"
"298","Nematolepis squamea subsp squamea small","Nematolepis squamea subsp squamea large",0.302451245789071,20.0716011382663,3.27837734366908,11.8791464274641,15.2169014518131,33.0340919615937,49.80332453248,"Turtons"
"299","Eucalyptus regnans small","Olearia argophylla large",0.355584817708591,8.05783572982746,2.44277511638948,4.86636730888047,6.14487427179298,9.16976756705031,23.986830275035,"Turtons"
"300","Hedycarya angustifolia small","Hedycarya angustifolia large",0.362307046379513,138.551027896121,14.9005913819745,61.6405174156726,102.96110155221,214.107619183411,362.287076683026,"Turtons"
"301","Olearia argophylla small","Olearia argophylla large",0.389657329699233,24.0324912169708,2.22432722237121,10.2354802678133,17.1136933435919,35.249486816101,67.2647909687508,"Turtons"
"302","Nematolepis squamea subsp squamea large","Eucalyptus regnans large",0.395156607371591,9.23847115630883,1.2824093346172,1.742039615918,2.21297876816672,6.36902203107118,93.8172641253275,"Turtons"
"303","Hedycarya angustifolia small","Acacia melanoxylon large",0.476325448325099,228.732537409523,1.2281011190937,20.1638882224375,131.54658103782,234.6492794645,1591.4383761773,"Turtons"
"304","Olearia argophylla small","Eucalyptus regnans large",0.556366556284763,56.3662483716986,4.20100287565805,9.99899729740894,27.4523865256574,72.9527311512853,478.487066592079,"Turtons"
"305","Eucalyptus regnans large","Hedycarya angustifolia large",0.580030208378857,15.9528074274572,6.50760267842082,9.0465825816543,14.6403087337324,20.0447071856296,33.6674172326505,"Turtons"
"306","Acacia melanoxylon large","Eucalyptus regnans large",0.883406621781542,106.752149780109,5.33570336517042,13.9034584044164,28.6814213366563,64.1406628287262,1276.00579755782,"Turtons"
"307","Eucalyptus regnans small","Eucalyptus regnans large",0.912096810892333,207.569552655966,6.27099127896678,35.0670150476785,88.2119513897579,194.451367725793,2045.23452622865,"Turtons"
"308","Eucalyptus regnans large","Eucalyptus regnans large",-0.668476118067305,0.0352654426777462,0.00469408926254862,0.0123531326481695,0.0204074614048867,0.0309157356472041,0.205663217928604,"HardyCreek"
"309","Acacia melanoxylon small","Acacia melanoxylon small",-0.186056027875663,0.125470696767975,0.0247829553272544,0.0458960627356816,0.116814563688594,0.160287524687851,0.391638383396322,"HardyCreek"
"310","Eucalyptus regnans large","Eucalyptus regnans small",-0.0623738053620112,0.765579410954119,0.671128501277532,0.735503506592644,0.769483104277204,0.794302607977874,0.859573970993594,"HardyCreek"
"311","Eucalyptus regnans small","Acacia melanoxylon small",0.0475288840161961,1.40803897369484,1.15948283388185,1.31856266580541,1.4224281344694,1.50791152236597,1.64744855793148,"HardyCreek"
"312","Eucalyptus regnans small","Eucalyptus regnans small",0.109666410914616,2.11139160676448,1.20479208329957,1.91995143572408,2.14838256658596,2.3901127222205,2.79960720672224,"HardyCreek"
"313","Eucalyptus regnans large","Acacia melanoxylon small",0.420806012726363,12.0673085571777,2.4472480796749,8.1934267872319,10.8236364244253,13.6585278879623,32.1584048260934,"HardyCreek"
"314","Eucalyptus pilularis large","Eucalyptus pilularis small",-0.148513641018499,0.604535557685018,0.418780085944272,0.516074612158697,0.598252290719876,0.683255539924185,0.874974279795017,"MinesRd"
"315","Eucalyptus pilularis large","Eucalyptus pilularis large",-0.0557419280121257,0.911563704423321,0.808490299238364,0.879845298330874,0.90709597545369,0.932632469178611,1.07403885249107,"MinesRd"
"316","Eucalyptus pilularis small","Allocasuarina torulosa small",-0.0485511755240581,0.864732911231474,0.665167847883819,0.829676101599327,0.87177965854035,0.917860618238,0.962733465784442,"MinesRd"
"317","Allocasuarina torulosa large","Allocasuarina torulosa small",-0.0149651634966882,0.942819934127764,0.891408937491582,0.928691522265669,0.941564857871526,0.958509986722808,0.975037244186118,"MinesRd"
"318","Eucalyptus pilularis large","Allocasuarina torulosa small",-0.00883567642684261,0.973364835124877,0.94722460127375,0.968694651584925,0.975838628974513,0.979869869764092,0.988686807289757,"MinesRd"
"319","Allocasuarina torulosa large","Eucalyptus pilularis large",0.0532666157202624,1.36145693697108,1.13209466663988,1.27009798904042,1.38359436990477,1.45659157036597,1.67042051860713,"MinesRd"
"320","Allocasuarina torulosa large","Eucalyptus pilularis small",0.0573091021846705,1.39596152186513,1.06338394948469,1.22876536025586,1.38699380288099,1.55927848167059,1.81036406731921,"MinesRd"
"321","Allocasuarina torulosa large","Allocasuarina torulosa large",0.0936046478788485,1.36288941933723,1.01667854769107,1.24876584700407,1.36287561799068,1.4477109204342,1.75819371214984,"MinesRd"
"322","Eucalyptus pilularis small","Eucalyptus pilularis small",0.187589143615193,3.56461295826034,1.5761992214239,2.60799570275128,3.26964833080631,3.96232991342239,7.22472326214604,"MinesRd"
"323","Allocasuarina torulosa small","Allocasuarina torulosa small",0.428024941851943,28.6820738448259,2.18905765079043,14.5554206805938,26.2801388685977,40.6016009757751,70.3144479591916,"MinesRd"
"324","Syncarpia glomulifera subsp glabra large","Syncarpia glomulifera subsp glabra large",-0.896941319670113,0.0918790698343034,0.00501574979448594,0.0147201330076106,0.0223901079806237,0.0695430079140884,0.52633746503905,"Tinebank"
"325","Cryptocarya rigida large","Cryptocarya rigida large",-0.68798965695729,0.0884788652329815,0.00436935274090055,0.00891112594258872,0.0460524402484236,0.0873161653296377,0.419252047235572,"Tinebank"
"326","Synoum glandulosum subsp glandulsoum small","Synoum glandulosum subsp glandulsoum small",-0.580003638370284,0.139944460144326,0.00421800999530737,0.0160298738630724,0.0465504448078295,0.200520567913628,0.66525735386431,"Tinebank"
"327","Allocasuarina torulosa small","Syncarpia glomulifera subsp glabra large",-0.371919520832429,0.454209827196758,0.0291941409190641,0.232325219474155,0.48817864017412,0.651846002663846,0.928186159587736,"Tinebank"
"328","Synoum glandulosum subsp glandulsoum small","Cryptocarya rigida small",-0.210708775796175,0.71539664854418,0.270875209730093,0.657237074910814,0.74416927672175,0.839959854326844,0.933915164432396,"Tinebank"
"329","Cryptocarya rigida large","Syncarpia glomulifera subsp glabra small",-0.169265948424499,0.751764178333527,0.293502466621636,0.662007765883457,0.784339636049004,0.908046321766058,0.973965524359544,"Tinebank"
"330","Syncarpia glomulifera subsp glabra small","Cryptocarya rigida small",-0.13069989514881,0.73707041819961,0.366623521086133,0.678796692997386,0.732719410227654,0.804931749235375,0.925606782854576,"Tinebank"
"331","Cryptocarya rigida large","Allocasuarina torulosa small",-0.0418931148799077,0.921035693642101,0.78933383040863,0.903496558403238,0.921985268947188,0.952378161114507,0.988994622861738,"Tinebank"
"332","Syncarpia glomulifera subsp glabra small","Syncarpia glomulifera subsp glabra small",-0.0251496379087878,1.58054441238715,1.17695544019939,1.36103732915754,1.5070079672002,1.78713550206208,2.15036869097579,"Tinebank"
"333","Syncarpia glomulifera subsp glabra small","Syncarpia glomulifera subsp glabra large",0.0249802769472462,1.09882541637015,1.01656295826703,1.06426040180385,1.08417868307988,1.11532411238005,1.28816334765644,"Tinebank"
"334","Syncarpia glomulifera subsp glabra small","Synoum glandulosum subsp glandulsoum small",0.0525061956165782,1.22630607905797,1.08320045575991,1.14997806386464,1.18989134865189,1.24807412282326,1.60283086130053,"Tinebank"
"335","Syncarpia glomulifera subsp glabra small","Allocasuarina torulosa small",0.0907430237443376,1.48671364974412,1.10637873133025,1.29650041772728,1.40502858601745,1.46607803894792,2.35505980471849,"Tinebank"
"336","Cryptocarya rigida small","Allocasuarina torulosa small",0.0932395998448221,2.86484593860101,1.60311537781576,1.91128660487043,2.97893530303454,3.38621001496041,4.72724977470023,"Tinebank"
"337","Cryptocarya rigida small","Cryptocarya rigida large",0.0936483293388023,3.70144961921663,1.9638986876364,2.91605497120572,3.44308402684431,4.18437787568949,5.96577383024792,"Tinebank"
"338","Cryptocarya rigida small","Syncarpia glomulifera subsp glabra large",0.102496575635387,3.73956474998577,1.4784409596798,2.58897746141832,3.10970729253026,4.1760121011816,7.96787547449978,"Tinebank"
"339","Cryptocarya rigida small","Cryptocarya rigida small",0.116152071981391,2.41138487787219,1.66248012478772,2.00590495689432,2.25814177107606,2.63765324794311,4.44487658920829,"Tinebank"
"340","Syncarpia glomulifera subsp glabra large","Cryptocarya rigida large",0.131547823271362,1.77142954505415,1.17897842479981,1.41000870325696,1.79805161970646,2.1121703509693,2.22277093572264,"Tinebank"
"341","Allocasuarina torulosa small","Synoum glandulosum subsp glandulsoum small",0.164853660203329,1.88372763006579,1.0845321337705,1.2671874135251,1.56483729247709,2.44601588409414,3.76998742740986,"Tinebank"
"342","Allocasuarina torulosa small","Allocasuarina torulosa small",0.241092360587106,1.54889480893762,0.766330174362698,1.16304275394228,1.56686016884067,1.78760671752708,2.56525217805319,"Tinebank"
"343","Synoum glandulosum subsp glandulsoum small","Syncarpia glomulifera subsp glabra large",0.463278398344246,10.7600791463539,1.34524077837482,1.66124474719978,3.90773174726818,12.6498282289652,61.4307484838962,"Tinebank"
"344","Synoum glandulosum subsp glandulsoum small","Cryptocarya rigida large",0.851521133876767,351.62345900912,2.2459674799336,4.04862853952489,113.083204317807,369.552305869576,2369.53313747472,"Tinebank"
"345","Eucalyptus pilularis large","Eucalyptus pilularis large",-0.498495534831212,0.172784093809681,0.0385013795427481,0.0628140293954855,0.105200916543782,0.277955722631138,0.42561914012939,"Lorne"
"346","Cryptocarya glaucescens small","Cryptocarya glaucescens small",-0.438579054044805,0.168600784569946,0.0572612236571974,0.0995609847952853,0.146677943545159,0.205541936000563,0.596733947199049,"Lorne"
"347","Eucalyptus microcorys large","Eucalyptus microcorys large",-0.415079249111302,0.14746707960299,0.019826155166009,0.0682045784699591,0.114820755534055,0.178306969184832,0.53060706294933,"Lorne"
"348","Eucalyptus pilularis small","Allocasuarina torulosa large",-0.366858151361978,0.405489000145248,0.142997822975053,0.324842324062987,0.412574397533645,0.485588359016026,0.674509179052267,"Lorne"
"349","Eucalyptus pilularis small","Eucalyptus microcorys large",-0.284658390690977,0.503425987063029,0.203483418667708,0.368662018004458,0.500035638036283,0.629531493891018,0.800014992854221,"Lorne"
"350","Cryptocarya glaucescens small","Eucalyptus microcorys large",-0.189695540486023,0.519653342131574,0.269753592437403,0.41179187177501,0.478691736941982,0.630286046090365,0.874707911833922,"Lorne"
"351","Eucalyptus microcorys large","Allocasuarina torulosa small",-0.186134116046265,0.454682207262561,0.221589806262695,0.348961423743676,0.481050390709053,0.559539148333972,0.661875278352438,"Lorne"
"352","Cryptocarya rigida small","Eucalyptus microcorys small",-0.183993565824018,0.598895731775843,0.203869332488838,0.542085130175152,0.607159571395751,0.698085321915829,0.93117753392474,"Lorne"
"353","Eucalyptus pilularis large","Eucalyptus microcorys small",-0.170214638334376,0.724693585153126,0.403186903242437,0.638841215171545,0.71633272346521,0.867308269334725,0.949977830879263,"Lorne"
"354","Allocasuarina torulosa large","Eucalyptus microcorys large",-0.158608687168565,0.587831432388446,0.238179754833917,0.51163715505029,0.634444350933655,0.711586634618491,0.789736480500493,"Lorne"
"355","Eucalyptus pilularis small","Eucalyptus pilularis small",-0.148352695178969,0.771205183739507,0.624197752306991,0.695812571387142,0.754698782131465,0.838501031763031,0.957636169164117,"Lorne"
"356","Eucalyptus pilularis small","Allocasuarina torulosa small",-0.10202544427483,0.758250408066798,0.627602278118515,0.704358130738549,0.740952714241069,0.818429215775857,0.927085647526969,"Lorne"
"357","Cryptocarya glaucescens small","Allocasuarina torulosa small",-0.0628540862266509,0.797474061181785,0.66356900735393,0.75831768861629,0.786735736635292,0.837623030572043,0.949697935010755,"Lorne"
"358","Allocasuarina torulosa large","Allocasuarina torulosa small",-0.0601150901311706,0.804992398752523,0.631646330288874,0.744535694819832,0.810461727049226,0.863066437879661,0.92666943107428,"Lorne"
"359","Eucalyptus pilularis large","Cryptocarya rigida small",-0.0586210068332214,0.864329192899815,0.732121298737081,0.827163775873626,0.881955210175597,0.906057479356969,0.947338422126414,"Lorne"
"360","Cryptocarya rigida small","Cryptocarya glaucescens small",-0.0428653448365635,0.851464182328256,0.690173248859778,0.802058804446039,0.865045807124762,0.893989922592537,0.979664133488312,"Lorne"
"361","Cryptocarya rigida small","Cryptocarya rigida small",-0.0316584825004255,0.588114833940026,0.371490798645537,0.425892363577132,0.560583052731819,0.759416236224011,0.898057377982977,"Lorne"
"362","Eucalyptus microcorys small","Allocasuarina torulosa large",0.0454777076427958,1.34573612678931,1.06279912636462,1.17829281058771,1.28520893742303,1.52774328773749,1.78287713281635,"Lorne"
"363","Eucalyptus microcorys small","Eucalyptus pilularis small",0.0474250978847173,1.38937562701618,1.14212411937504,1.22308474796421,1.33560377503122,1.50086006599526,1.73711408008266,"Lorne"
"364","Allocasuarina torulosa small","Cryptocarya rigida small",0.0605655578114596,1.40841152556356,1.14057088929139,1.25472199115333,1.39475949380909,1.55411514389383,1.79934586300507,"Lorne"
"365","Eucalyptus microcorys small","Allocasuarina torulosa small",0.0760850720252573,1.57061434187498,1.11938325325903,1.30449488448036,1.44763747982552,1.854054789721,2.82595497201705,"Lorne"
"366","Allocasuarina torulosa small","Allocasuarina torulosa small",0.0954534264522945,2.34456118284358,1.45623534201991,1.98763093824901,2.39117319043748,2.72482619578467,3.19855804819196,"Lorne"
"367","Cryptocarya glaucescens small","Eucalyptus pilularis large",0.0954603840972439,1.61898752840231,1.29447642727951,1.52777479221266,1.57442586353311,1.69163488986492,2.14957051708025,"Lorne"
"368","Cryptocarya glaucescens small","Eucalyptus pilularis small",0.108555667485553,1.63739516493325,1.19720236172489,1.49349249544215,1.67888329933249,1.77595894998181,2.02951910677499,"Lorne"
"369","Allocasuarina torulosa large","Cryptocarya glaucescens small",0.112759886523691,1.66922670933583,1.19608899190366,1.37649328338216,1.55186849351951,1.86138872094085,2.70011415991342,"Lorne"
"370","Allocasuarina torulosa large","Allocasuarina torulosa large",0.115508539429183,2.01112519720934,1.39803793336487,1.66769416941506,1.94104364195435,2.25247963736819,3.02469837283113,"Lorne"
"371","Allocasuarina torulosa small","Eucalyptus pilularis large",0.121567416092447,2.41183643540824,1.43654042388295,1.79424782931522,2.15197353274364,3.00073051186862,4.16925414015007,"Lorne"
"372","Eucalyptus microcorys small","Cryptocarya glaucescens small",0.131785391923705,2.5661790133886,1.31454308520595,1.94793765638647,2.31748309023801,2.82123992501701,6.92808466506238,"Lorne"
"373","Allocasuarina torulosa large","Cryptocarya rigida small",0.13426452705753,1.83363186490127,1.30082514729257,1.47043072209442,1.74604719146965,2.08341892525748,2.96679083530034,"Lorne"
"374","Eucalyptus microcorys large","Cryptocarya rigida small",0.177025519279243,2.88122823598267,1.32090055426357,1.76575721556261,2.51783192058939,3.32752208714199,7.46601084923253,"Lorne"
"375","Eucalyptus microcorys small","Eucalyptus microcorys small",0.191569656090334,1.07490480227099,0.546004984423538,0.862101917363966,0.940701930185181,1.11273174604518,1.99714728864844,"Lorne"
"376","Cryptocarya rigida small","Eucalyptus pilularis small",0.210054141452514,3.19222385144369,1.088111053353,1.6850053447497,2.45877299657348,4.49643911403424,8.62619653413602,"Lorne"
"377","Allocasuarina torulosa large","Eucalyptus pilularis large",0.211243010673057,3.37031743845262,1.65732587707433,1.94031533239735,2.14913699995432,4.94364402546224,6.83450881057559,"Lorne"
"378","Eucalyptus microcorys small","Eucalyptus microcorys large",0.264739425992101,8.20279151698063,1.75084487891862,3.26147512601054,4.70792292260523,8.54178268709899,49.5894852226275,"Lorne"
"379","Eucalyptus pilularis small","Eucalyptus pilularis large",0.360651755634688,4.88696812895755,1.66363284519785,3.00282188392314,3.69352513687269,6.16942124284265,11.9698322573203,"Lorne"
"380","Eucalyptus microcorys large","Eucalyptus pilularis large",0.420102617586556,28.2601096346451,3.81706579546151,8.03438550463902,11.21013167182,34.4684817346507,135.477651783892,"Lorne"
"381","Eucalyptus pilularis large","Eucalyptus pilularis large",-2.19938067375063,0.00186305261330044,3.51509726221055e-08,9.33738545332644e-07,1.57767630749091e-05,0.000706459264627995,0.0400930261453398,"BirdTree"
"382","Schizomeria ovata large","Syncarpia glomulifera subsp glabra small",-1.0355656969781,0.163260836126063,0.00918679219619871,0.0419293425127513,0.105654627402359,0.277563510900736,0.46903356295269,"BirdTree"
"383","Schizomeria ovata large","Schizomeria ovata large",-0.992480293454828,0.09523446414922,0.000869918182525397,0.00140389287373007,0.0153953868591933,0.134363417264028,0.414528557712422,"BirdTree"
"384","Syncarpia glomulifera subsp glabra small","Syncarpia glomulifera subsp glabra small",-0.90783374894893,0.0785354772385633,0.00145396435357292,0.0050122234902708,0.0182280362876109,0.0639617833788465,0.66597030763522,"BirdTree"
"385","Schizomeria ovata large","Eucalyptus pilularis small",-0.435592116652735,0.463992196137926,0.038482935512501,0.342652698575167,0.449912395437542,0.601897464523228,0.81619568373601,"BirdTree"
"386","Allocasuarina torulosa small","Eucalyptus pilularis large",-0.343865028307442,0.479984213528053,0.0506886501780938,0.283625036234109,0.483239653548844,0.692245900248937,0.937922963503844,"BirdTree"
"387","Eucalyptus pilularis small","Eucalyptus pilularis small",-0.316955728428309,0.060436214848052,0.0165692599023358,0.0279804417477098,0.0448591484602692,0.0688827019056738,0.266713733900633,"BirdTree"
"388","Syncarpia glomulifera subsp glabra small","Synoum glandulosum subsp glandulsoum small",-0.274036677129538,0.636966686081876,0.320973056899694,0.548015271373063,0.675309914146227,0.745371985053223,0.842594259149253,"BirdTree"
"389","Eucalyptus pilularis large","Archontophoenix cunninghamiana small",-0.270754991100729,0.564033876550547,0.224163448309721,0.433750327119884,0.56996217486937,0.69686585869439,0.899764819065213,"BirdTree"
"390","Eucalyptus pilularis large","Schizomeria ovata small",-0.241936404358504,0.501505268195956,0.199364601520428,0.35853128077763,0.495819761979811,0.65083527372449,0.890731480085635,"BirdTree"
"391","Schizomeria ovata large","Cryptocarya rigida small",-0.194171393954093,0.723779584577782,0.447888823120189,0.620796071181021,0.721865916218325,0.816260821320729,0.957362637180676,"BirdTree"
"392","Schizomeria ovata large","Allocasuarina torulosa small",-0.171957790636345,0.767754477605938,0.443032526716778,0.670511484444129,0.800608672135268,0.888971149868337,0.949286711323801,"BirdTree"
"393","Schizomeria ovata small","Synoum glandulosum subsp glandulsoum small",-0.154651089313824,0.592586253314941,0.188748704174201,0.457115019515012,0.645961902239632,0.73728250244087,0.899981564254814,"BirdTree"
"394","Allocasuarina torulosa small","Archontophoenix cunninghamiana small",-0.0995686199083529,0.819335197277451,0.472867604363227,0.757614451820567,0.8580097187741,0.920252865706142,0.984872315575344,"BirdTree"
"395","Schizomeria ovata small","Cryptocarya rigida small",-0.0695681145994166,0.773462643224007,0.482061329008462,0.712820558160368,0.791166682213813,0.854929857583738,0.941099589178013,"BirdTree"
"396","Schizomeria ovata small","Archontophoenix cunninghamiana small",-0.0372098028049676,0.873828847976426,0.657018125825172,0.845779301347178,0.875599046345661,0.909723822147787,0.964507090827572,"BirdTree"
"397","Allocasuarina torulosa small","Cryptocarya rigida small",-0.0370037957399487,0.915257231314213,0.76781708160452,0.872307973850692,0.930103585460982,0.964638160941405,0.993836114176381,"BirdTree"
"398","Cryptocarya rigida small","Archontophoenix cunninghamiana small",-0.0312224567653555,0.841729465166278,0.709452881511348,0.805936148417784,0.846490907898155,0.881519100079796,0.929295941122301,"BirdTree"
"399","Cryptocarya rigida small","Cryptocarya rigida small",-0.0251780971323296,0.959617123115921,0.674171153349175,0.823463064224763,0.981721678941702,1.07285207504203,1.23385108378913,"BirdTree"
"400","Schizomeria ovata large","Archontophoenix cunninghamiana small",-0.00563722003995034,0.991653069346322,0.97158284044893,0.989230043366741,0.992388492789896,0.995201633946166,0.998833940991834,"BirdTree"
"401","Cryptocarya rigida small","Eucalyptus pilularis small",0.0138336830755705,1.12473112828949,1.05071451651187,1.10511288581605,1.12479939707763,1.14865553550962,1.1862516284347,"BirdTree"
"402","Eucalyptus pilularis small","Allocasuarina torulosa small",0.0148118400866267,1.07297382132653,1.04493705007942,1.05394645116538,1.0733463089453,1.08354530439161,1.11987079229099,"BirdTree"
"403","Schizomeria ovata small","Allocasuarina torulosa small",0.031341886633403,1.16921547293648,1.03928876410242,1.07924551163872,1.09256598684857,1.21213218657306,1.56209072074897,"BirdTree"
"404","Cryptocarya rigida small","Synoum glandulosum subsp glandulsoum small",0.0552603132019976,1.46186530602867,1.16992040181072,1.37011818250485,1.44144349479554,1.56828512918782,1.76433302240633,"BirdTree"
"405","Schizomeria ovata small","Schizomeria ovata small",0.0666749490045957,1.822596843028,1.12024801416335,1.68226525225515,1.84074173833028,1.99619330766235,2.30282264768579,"BirdTree"
"406","Archontophoenix cunninghamiana small","Eucalyptus pilularis small",0.0672669011904028,1.84290551376859,1.23190863313249,1.50266669830676,1.63492938377969,1.86189738985269,3.31212228073622,"BirdTree"
"407","Archontophoenix cunninghamiana small","Syncarpia glomulifera subsp glabra small",0.0720102911188138,2.14989864062731,1.39719254972468,1.61299050284571,1.90607559548379,2.11615654667799,4.52672607887426,"BirdTree"
"408","Archontophoenix cunninghamiana small","Synoum glandulosum subsp glandulsoum small",0.0752146247953439,1.7890495179399,1.25477050132442,1.38428056658891,1.54302238096552,1.75930262653323,3.90949911484034,"BirdTree"
"409","Eucalyptus pilularis small","Syncarpia glomulifera subsp glabra small",0.0809444033695931,1.62090178610695,1.21509046345318,1.46937517854141,1.55009716380551,1.79674016527654,1.96615604153735,"BirdTree"
"410","Cryptocarya rigida small","Eucalyptus pilularis large",0.0886758364329285,2.24499156028582,1.72102649619642,2.02137345374371,2.25003549425098,2.42437444470043,3.03046583651015,"BirdTree"
"411","Synoum glandulosum subsp glandulsoum small","Synoum glandulosum subsp glandulsoum small",0.105612375260021,0.393692621559267,0.106328379136767,0.152009512121473,0.281051712945377,0.593429831863926,1.01262855964764,"BirdTree"
"412","Allocasuarina torulosa small","Syncarpia glomulifera subsp glabra small",0.1069412110636,1.51179003033436,1.01495844202646,1.18181064728456,1.23741871220724,1.63216605466621,2.68902290737084,"BirdTree"
"413","Synoum glandulosum subsp glandulsoum small","Schizomeria ovata large",0.11467786049588,2.79632325160435,1.39240260348154,2.09048873076145,2.48228469759888,3.07948303838052,5.28066225808117,"BirdTree"
"414","Cryptocarya rigida small","Syncarpia glomulifera subsp glabra small",0.120278411811616,3.62078505055163,2.17361024607427,3.25894765786579,3.70955296491485,4.14853925777174,5.22419840089771,"BirdTree"
"415","Allocasuarina torulosa small","Allocasuarina torulosa small",0.17070525878789,2.77254695532916,1.45323539251301,2.32606390208788,2.86769807804412,3.32019577140051,3.62704887981509,"BirdTree"
"416","Schizomeria ovata small","Eucalyptus pilularis small",0.174798123581466,3.0221197486198,1.31326590026784,1.87050390368396,2.60328973703316,3.82248018233992,9.11178655229622,"BirdTree"
"417","Synoum glandulosum subsp glandulsoum small","Allocasuarina torulosa small",0.183969286565157,4.34462992218013,2.07092625535368,2.63437809495744,3.53833590950193,5.14563993467323,12.6123711580381,"BirdTree"
"418","Synoum glandulosum subsp glandulsoum small","Eucalyptus pilularis small",0.198733866417379,4.66225641709899,1.40088546115603,2.28488598437434,3.20949269588024,6.07606399469824,17.0036184497171,"BirdTree"
"419","Schizomeria ovata small","Syncarpia glomulifera subsp glabra small",0.259057030560554,10.1013416012157,2.03264875722031,3.52450454245948,7.43723014911691,12.1677093771702,38.9115751551296,"BirdTree"
"420","Archontophoenix cunninghamiana small","Archontophoenix cunninghamiana small",0.310901499258771,14.7769504286246,3.02174065920379,8.84239101582997,13.2841847992726,19.7830127508484,30.4698255829932,"BirdTree"
"421","Synoum glandulosum subsp glandulsoum small","Eucalyptus pilularis large",0.321418540375684,15.9026282810854,2.41285207520516,3.98681317048331,7.57119365821229,19.6547764230872,102.288343588798,"BirdTree"
"422","Schizomeria ovata small","Schizomeria ovata large",0.354351992880621,21.3831998635087,3.13812026062164,7.7178407169576,13.1038426982974,15.7715760609563,169.000929822615,"BirdTree"
"423","Eucalyptus pilularis small","Eucalyptus pilularis large",0.407333001143118,8.06466692804249,2.7155639791992,5.35060661486317,7.14661091208755,10.0394528966875,21.1398623416911,"BirdTree"
"424","Eucalyptus pilularis large","Syncarpia glomulifera subsp glabra small",1.14941806292304,898.185339332081,7.02250527854454,30.605220143433,101.244103633097,841.805566814158,5838.73428062321,"BirdTree"
"425","Eucalyptus pilularis large","Schizomeria ovata large",1.42626511235344,10370.4533936134,54.2753157631901,514.136715767196,5506.75200641386,9032.38414622251,48734.9516728967,"BirdTree"
"426","Eucalyptus microcorys large","Eucalyptus microcorys large",-0.70278455593694,0.119088876556146,0.0187625315966545,0.0275253500775962,0.0558791109401827,0.0849436130339798,0.605795345820223,"A-Tree"
"427","Eucalyptus pilularis large","Eucalyptus pilularis large",-0.130085000723125,0.947345419332021,0.567382426542117,0.786745414764646,0.88755137925905,1.11100051489986,1.57241660469298,"A-Tree"
"428","Eucalyptus pilularis large","Eucalyptus pilularis small",-0.0838174593180727,0.722153546923026,0.353911581904838,0.713300769084067,0.750963411220802,0.78206867519646,0.826624835496221,"A-Tree"
"429","Eucalyptus microcorys small","Allocasuarina torulosa large",-0.0728080819058087,0.797756851005687,0.515566753989897,0.742664037912394,0.808717814528376,0.858476223509805,0.965257332003746,"A-Tree"
